register	UniDic:lForm	UniDic:lemma	UniDic:subLemma	UniDic:pos	UniDic:wType	WLSP:article number	WLSP:class	WLSP:division	WLSP:section	WLSP:article	frequency	pmw
OV	スギ	過ぎ		接尾辞-形状詞的	和	1.1670	体	関係	時間	時間的前後	2	8.568
OV	トムラウ	弔う		動詞-一般	和	2.3360	用	活動	生活	行事・式典・宗教的行事	2	8.568
OV	カイドウ	会堂		名詞-普通名詞-一般	漢	1.2660	体	主体	社会	教室・兵営など	2	8.568
OV	ドノウ	土嚢		名詞-普通名詞-一般	漢	x.xxxx					2	8.568
OV	ハナオチ	花落ち		名詞-普通名詞-一般	和	x.xxxx					2	8.568
OV	コウ	コウ		名詞-固有名詞-人名-姓	固						2	8.568
OV	オトコ	男		名詞-普通名詞-一般	和	1.1962	体	関係	量	助数接辞	2	8.568
OV	クツログ	寛ぐ		動詞-一般	和	2.3013	用	活動	心	安心・焦燥・満足	2	8.568
OV	ブンショウ	文章		名詞-普通名詞-一般	漢	1.3154	体	活動	言語	文章	2	8.568
OV	ナル	鳴る		動詞-一般	和	x.xxxx					2	8.568
OV	ニゴリミズ	濁り水		名詞-普通名詞-一般	和	x.xxxx					2	8.568
OV	ヤナミ	屋並み		名詞-普通名詞-一般	和	x.xxxx					2	8.568
OV	トキノマ	時の間		名詞-普通名詞-一般	和	x.xxxx					2	8.568
OV	クウキョ	空虚		名詞-普通名詞-形状詞可能	漢	3.1200	相	関係	存在	存在	2	8.568
OV	ハンゲツ	半月		名詞-普通名詞-一般	漢	x.xxxx					2	8.568
OV	モノガナシイ	物悲しい		形容詞-一般	和	x.xxxx					2	8.568
OV	ゲンゴロウ	源五郎		名詞-普通名詞-一般	漢	1.5505	体	自然	動物	昆虫	2	8.568
OV	カク	核		名詞-普通名詞-一般	漢	1.5100	体	自然	物質	物体・物質	2	8.568
OV	ワケ	分け		接尾辞-名詞的-一般	和	1.1962	体	関係	量	助数接辞	2	8.568
OV	バンカ	挽歌		名詞-普通名詞-一般	漢	x.xxxx					2	8.568
OV	ショネツ	暑熱		名詞-普通名詞-一般	漢	x.xxxx					2	8.568
OV	アマ	尼		名詞-普通名詞-一般	和	x.xxxx					2	8.568
OV	セントウ	尖塔		名詞-普通名詞-一般	漢	x.xxxx					2	8.568
OV	キエイル	消え入る		動詞-一般	和	x.xxxx					2	8.568
OV	トク	得		名詞-普通名詞-一般	漢	1.3750	体	活動	経済	損得	2	8.568
OV	イタイ	痛い		形容詞-一般	和	x.xxxx					2	8.568
OV	トモス	灯す		動詞-一般	和	2.5161	用	自然	物質	火	2	8.568
OV	アワセル	合わせる		動詞-一般	和	2.1660	用	関係	時間	新旧・遅速	2	8.568
OV	スイミツ	水蜜		名詞-普通名詞-一般	漢	x.xxxx					2	8.568
OV	ホロボス	滅ぼす		動詞-一般	和	x.xxxx					2	8.568
OV	ミミダツ	耳立つ		動詞-一般	和	x.xxxx					2	8.568
OV	ミクル	ミクル		名詞-固有名詞-人名-名	固	x.xxxx					2	8.568
OV	ケズル	削る		動詞-一般	和	2.1570	用	関係	作用	成形・変形	2	8.568
OV	キトウ	祈祷		名詞-普通名詞-サ変可能	漢	x.xxxx					2	8.568
OV	シウ	癈う		動詞-一般	和	x.xxxx					2	8.568
OV	クノウ	苦悩		名詞-普通名詞-サ変可能	漢	1.3014	体	活動	心	苦悩・悲哀	2	8.568
OV	オダテル	煽てる		動詞-一般	和	x.xxxx					2	8.568
OV	シ	視		接尾辞-名詞的-サ変可能	漢	1.3091	体	活動	心	見る	2	8.568
OV	チュウ	柱		名詞-普通名詞-一般	漢	1.4440	体	生産物	住居	屋根・柱・壁・窓・天井など	2	8.568
OV	ショウコウ	昇降		名詞-普通名詞-サ変可能	漢	x.xxxx					2	8.568
OV	キ	機		名詞-普通名詞-助数詞可能	漢	1.1611	体	関係	時間	時機・時刻	2	8.568
OV	アガル	上がる		動詞-一般	和	2.3700	用	活動	経済	取得	2	8.568
OV	キリ	切り		接尾辞-名詞的-一般	和	1.1504	体	関係	作用	連続・反復	2	8.568
OV	イリョウ	医療		名詞-普通名詞-一般	漢	1.3831	体	活動	事業	医療	2	8.568
OV	ケイゾク	継続		名詞-普通名詞-サ変可能	漢	1.1504	体	関係	作用	連続・反復	2	8.568
OV	マヂカイ	間近い		形容詞-一般	和	x.xxxx					2	8.568
OV	サクラギ	桜木		名詞-普通名詞-一般	和	1.5401	体	自然	植物	木本	2	8.568
OV	コワッパ	小童		名詞-普通名詞-一般	和	1.2050	体	主体	人間	老少	2	8.568
OV	クルシミ	苦しみ		名詞-普通名詞-一般	和	x.xxxx					2	8.568
OV	サンド	サンド	Sand	名詞-固有名詞-人名-一般	固	x.xxxx					2	8.568
OV	キワメル	極める		動詞-一般	和	2.1584	用	関係	作用	限定・優劣	2	8.568
OV	ショパン	ショパン	Chopin	名詞-固有名詞-人名-一般	固	x.xxxx					2	8.568
OV	ウメシュ	梅酒		名詞-普通名詞-一般	混	x.xxxx					2	8.568
OV	カトリ	蚊取り		名詞-普通名詞-一般	和	x.xxxx					2	8.568
OV	ギフ	義父		名詞-普通名詞-一般	漢	x.xxxx					2	8.568
OV	ショウ	小		接頭辞	漢	1.2630	体	主体	社会	社寺・学校	2	8.568
OV	イクバク	幾許		副詞	和	x.xxxx					2	8.568
OV	モドキ	擬き		接尾辞-名詞的-一般	和	x.xxxx					2	8.568
OV	イケガキ	生け垣		名詞-普通名詞-一般	和	x.xxxx					2	8.568
OV	イトマ	暇		名詞-普通名詞-一般	和	1.1600	体	関係	時間	時間	2	8.568
OV	カンケツ	簡潔		名詞-普通名詞-形状詞可能	漢	x.xxxx					2	8.568
OV	ハッピャク	八百		名詞-数詞	漢	1.1960	体	関係	量	数記号（一二三）	2	8.568
OV	アク	悪		名詞-普通名詞-一般	漢	1.2340	体	主体	人物	人物	2	8.568
OV	ゲンイン	原因		名詞-普通名詞-サ変可能	漢	1.1112	体	関係	類	因果	2	8.568
OV	セイセイ	生々		形状詞-タリ	漢	x.xxxx					2	8.568
OV	タラウ	足らう		動詞-一般	和	x.xxxx					2	8.568
OV	ヨシ	縦し		副詞	和	4.3140	他		判断	仮定	2	8.568
OV	オキ	燠		名詞-普通名詞-一般	和	x.xxxx					2	8.568
OV	デルタ	δ		記号-文字	記号	x.xxxx					2	8.568
OV	セイザン	青山		名詞-普通名詞-一般	漢	x.xxxx					2	8.568
OV	ワカチアウ	分かち合う		動詞-一般	和	2.3701	用	活動	経済	所有	2	8.568
OV	アララギ	蘭		名詞-普通名詞-一般	和	x.xxxx					2	8.568
OV	シ	支		名詞-普通名詞-一般	漢	x.xxxx					2	8.568
OV	キャラバン	キャラバン	caravan	名詞-普通名詞-一般	外	x.xxxx					2	8.568
OV	タナダ	棚田		名詞-普通名詞-一般	和	x.xxxx					2	8.568
OV	ツタエ	伝え		名詞-普通名詞-一般	和	x.xxxx					2	8.568
OV	デンパ	電波		名詞-普通名詞-一般	漢	1.5001	体	自然	自然	エネルギー	2	8.568
OV	ユウセイ	遊星		名詞-普通名詞-一般	漢	x.xxxx					2	8.568
OV	ミニクイ	醜い		形容詞-一般	和	x.xxxx					2	8.568
OV	フミキル	踏み切る		動詞-一般	和	2.1521	用	関係	作用	移動・発着	2	8.568
OV	モンペ	もんぺ		名詞-普通名詞-一般	和	x.xxxx					2	8.568
OV	キレギレ	切れ切れ		形状詞-一般	和	x.xxxx					2	8.568
OV	ヒラキ	開き		名詞-普通名詞-一般	和	1.1930	体	関係	量	和・差・比・率など	2	8.568
OV	アンヤ	暗夜		名詞-普通名詞-一般	漢	1.1635	体	関係	時間	朝晩	2	8.568
OV	キョゾウ	虚像		名詞-普通名詞-一般	漢	x.xxxx					2	8.568
OV	グンシュウ	群集		名詞-普通名詞-サ変可能	漢	1.2301	体	主体	人物	国民・住民	2	8.568
OV	アイソ	哀訴		名詞-普通名詞-サ変可能	漢	x.xxxx					2	8.568
OV	ド	ど		助詞-終助詞	和						2	8.568
OV	ラオ	ラオ		名詞-固有名詞-一般	固	x.xxxx					2	8.568
OV	ミズノミ	水飲み		名詞-普通名詞-一般	和	x.xxxx					2	8.568
OV	アミダ	阿弥陀		名詞-固有名詞-一般	固	x.xxxx					2	8.568
OV	マギレル	紛れる		動詞-一般	和	x.xxxx					2	8.568
OV	コウトウ	喉頭		名詞-普通名詞-一般	漢	x.xxxx					2	8.568
OV	ケッカク	結核		名詞-普通名詞-一般	漢	1.5721	体	自然	生命	病気・体調	2	8.568
OV	キク	利く		動詞-一般	和	2.1112	用	関係	類	因果	2	8.568
OV	カブセル	被せる		動詞-一般	和	2.1535	用	関係	作用	包み・覆いなど	2	8.568
OV	カネル	兼ねる		接尾辞-動詞的	和	2.1110	用	関係	類	関係	2	8.568
OV	ヒトトナリ	人となり		名詞-普通名詞-一般	和	x.xxxx					2	8.568
OV	サミズ	真水		名詞-普通名詞-一般	和	x.xxxx					2	8.568
OV	ミセル	見せる		動詞-非自立可能	和	x.xxxx					2	8.568
OV	ウマレイデル	生まれ出でる		動詞-一般	和	x.xxxx					2	8.568
OV	タンキ	短気		名詞-普通名詞-形状詞可能	漢	x.xxxx					2	8.568
OV	ツクバ	ツクバ		名詞-固有名詞-地名-一般	固	1.2590	体	主体	公私	固有地名	2	8.568
OV	モチカエル	持ち帰る		動詞-一般	和	2.1527	用	関係	作用	往復	2	8.568
OV	ドキョウ	読経		名詞-普通名詞-サ変可能	漢	1.3360	体	活動	生活	行事・式典・宗教的行事	2	8.568
OV	ハチ	鉢		名詞-普通名詞-一般	漢	1.4520	体	生産物	道具	食器・調理器具	2	8.568
OV	ザユウ	座右		名詞-普通名詞-一般	漢	x.xxxx					2	8.568
OV	ブレーク	ブレーク	break	名詞-普通名詞-一般	外	1.1500	体	関係	作用	作用・変化	2	8.568
OV	オカシイ	可笑しい		形容詞-一般	和	3.3011	相	活動	心	快・喜び	2	8.568
OV	イキアウ	行き合う		動詞-一般	和	2.1550	用	関係	作用	合体・出会い・集合など	2	8.568
OV	キカエル	着替える		動詞-一般	和	2.3332	用	活動	生活	衣生活	2	8.568
OV	コウチョウ	候鳥		名詞-普通名詞-一般	漢	x.xxxx					2	8.568
OV	カンブナ	寒鮒		名詞-普通名詞-一般	混	x.xxxx					2	8.568
OV	アマリ	余り		名詞-普通名詞-副詞可能	和	3.1920	相	関係	量	程度	2	8.568
OV	シズケイ	静けい		形容詞-一般	和	x.xxxx					2	8.568
OV	スナボコリ	砂埃		名詞-普通名詞-一般	和	x.xxxx					2	8.568
OV	ヨクジョウ	欲情		名詞-普通名詞-一般	漢	x.xxxx					2	8.568
OV	ム	無		名詞-普通名詞-一般	漢	1.1200	体	関係	存在	存在	2	8.568
OV	コエ	越え		名詞-普通名詞-一般	和	x.xxxx					2	8.568
OV	ユメタガイ	夢違い		名詞-普通名詞-一般	和	x.xxxx					2	8.568
OV	ベツリ	別離		名詞-普通名詞-一般	漢	x.xxxx					2	8.568
OV	ショウシャ	瀟洒		形状詞-一般	漢	x.xxxx					2	8.568
OV	ケリ	蹴り		名詞-普通名詞-一般	和	1.3392	体	活動	生活	手足の動作	2	8.568
OV	リンネ	輪廻		名詞-普通名詞-サ変可能	漢	1.5701	体	自然	生命	生	2	8.568
OV	オウ	央		名詞-普通名詞-一般	漢	x.xxxx					2	8.568
OV	ハヤ	早		名詞-普通名詞-一般	和	3.1660	相	関係	時間	新旧・遅速	2	8.568
OV	アナ	あな		感動詞-一般	和	x.xxxx					2	8.568
OV	シタシイ	親しい		形容詞-一般	和	x.xxxx					2	8.568
OV	メカタ	目方		名詞-普通名詞-一般	和	x.xxxx					2	8.568
OV	スギ	過ぎ	時間	接尾辞-名詞的-副詞可能	和	2.1930					2	8.568
OV	キビス	踵		名詞-普通名詞-一般	和	1.5603	体	自然	身体	手足・指	2	8.568
OV	ウチコム	打ち込む		動詞-一般	和	2.3040	用	活動	心	信念・努力・忍耐	2	8.568
OV	チクル	ちくる		動詞-一般	和	x.xxxx					2	8.568
OV	キリズミ	切り炭		名詞-普通名詞-一般	和	x.xxxx					2	8.568
OV	ヒバシ	火箸		名詞-普通名詞-一般	和	x.xxxx					2	8.568
OV	ドウトウ	堂塔		名詞-普通名詞-一般	漢	x.xxxx					2	8.568
OV	フキスサム	吹き荒む		動詞-一般	和	x.xxxx					2	8.568
OV	ムシン	無心		名詞-普通名詞-サ変可能	漢	3.3420	相	活動	行為	人柄	2	8.568
OV	カネテ	予て		副詞	和	x.xxxx					2	8.568
OV	インセキ	隕石		名詞-普通名詞-一般	漢	x.xxxx					2	8.568
OV	カンコウ	観光		名詞-普通名詞-サ変可能	漢	1.3371	体	活動	生活	旅・行楽	2	8.568
OV	オイカエス	追い返す		動詞-一般	和	2.1527	用	関係	作用	往復	2	8.568
OV	ラン	蘭		名詞-普通名詞-一般	漢	x.xxxx					2	8.568
OV	ナンバン	南蛮		名詞-普通名詞-一般	漢	x.xxxx					2	8.568
OV	ハヤス	囃す		動詞-一般	和	x.xxxx					2	8.568
OV	トビイシ	飛び石		名詞-普通名詞-一般	和	x.xxxx					2	8.568
OV	マウエ	真上		名詞-普通名詞-一般	和	1.1741	体	関係	空間	上下	2	8.568
OV	ツトニ	夙に		副詞	和	x.xxxx					2	8.568
OV	シジョウ	至上		名詞-普通名詞-一般	漢	1.1920	体	関係	量	程度・限度	2	8.568
OV	ケンメイ	懸命		形状詞-一般	漢	3.3040	相	活動	心	信念・努力・忍耐	2	8.568
OV	モウセン	毛氈		名詞-普通名詞-一般	漢	x.xxxx					2	8.568
OV	フミコ	フミコ		名詞-固有名詞-人名-名	固						2	8.568
OV	チクリン	竹林		名詞-普通名詞-一般	漢	1.5270	体	自然	天地	地相	2	8.568
OV	ヨク	翌		接頭辞	漢	3.1670	相	関係	時間	時間的前後	2	8.568
OV	ハツシモ	初霜		名詞-普通名詞-一般	和	x.xxxx					2	8.568
OV	フセ	伏せ		名詞-普通名詞-サ変可能	和	x.xxxx					2	8.568
OV	ニンズウ	人数		名詞-普通名詞-一般	漢	1.1902	体	関係	量	数	2	8.568
OV	バイカ	梅花		名詞-普通名詞-一般	漢	x.xxxx					2	8.568
OV	サトス	諭す		動詞-一般	和	2.3640	用	活動	待遇	教育・養成	2	8.568
OV	シロ	代		名詞-普通名詞-一般	和	1.3730	体	活動	経済	価格・費用	2	8.568
OV	ハタハタ	はたはた		副詞	和	x.xxxx					2	8.568
OV	ショ	諸		接頭辞	漢	3.1940	相	関係	量	一般・全体・部分	2	8.568
OV	ケン	拳		接尾辞-名詞的-一般	漢	1.5603	体	自然	身体	手足・指	2	8.568
OV	フリアゲル	振り上げる		動詞-一般	和	2.1540	用	関係	作用	上がり・下がり	2	8.568
OV	ナカス	泣かす		動詞-一般	和	2.3030	用	活動	心	表情・態度	2	8.568
OV	モドリクル	戻り来る		動詞-一般	和	x.xxxx					2	8.568
OV	ユウカゼ	夕風		名詞-普通名詞-一般	和	x.xxxx					2	8.568
OV	カイチョウ	海鳥		名詞-普通名詞-一般	漢	1.5502	体	自然	動物	鳥類	2	8.568
OV	ケンポウ	憲法		名詞-普通名詞-一般	漢	1.3080	体	活動	心	原理・規則	2	8.568
OV	リソウ	理想		名詞-普通名詞-一般	漢	1.3075	体	活動	心	説・論・主義	2	8.568
OV	キョウイク	教育		名詞-普通名詞-サ変可能	漢	1.3640	体	活動	待遇	教育・養成	2	8.568
OV	タイケツ	対決		名詞-普通名詞-サ変可能	漢	1.3531	体	活動	交わり	交渉	2	8.568
OV	コモゴモ	交々		副詞	和	x.xxxx					2	8.568
OV	イイイデル	言い出でる		動詞-一般	和	x.xxxx					2	8.568
OV	ウチ	打ち		接頭辞	和	x.xxxx					2	8.568
OV	シングン	進軍		名詞-普通名詞-サ変可能	漢	1.1520	体	関係	作用	進行・過程・経由	2	8.568
OV	キキイル	聞き入る		動詞-一般	和	2.3093	用	活動	心	聞く・味わう	2	8.568
OV	シャブル	しゃぶる		動詞-一般	和	x.xxxx					2	8.568
OV	テアミ	手網		名詞-普通名詞-一般	和	x.xxxx					2	8.568
OV	キエル	消える		動詞-一般	和	x.xxxx					2	8.568
OV	テリカエス	照り返す		動詞-一般	和	x.xxxx					2	8.568
OV	クモラス	曇らす		動詞-一般	和	x.xxxx					2	8.568
OV	マシマス	まします		動詞-一般	和	x.xxxx					2	8.568
OV	マツル	奉る		動詞-一般	和	2.3770	用	活動	経済	授受	2	8.568
OV	ドベイ	土塀		名詞-普通名詞-一般	漢	1.4420	体	生産物	住居	門・塀	2	8.568
OV	ユウカゲ	夕影		名詞-普通名詞-一般	和	x.xxxx					2	8.568
OV	メヤス	目安		名詞-普通名詞-一般	和	1.3066	体	活動	心	判断・推測・評価	2	8.568
OV	オロカシイ	愚かしい		形容詞-一般	和	3.3421	相	活動	行為	才能	2	8.568
OV	オモワ	面輪		名詞-普通名詞-一般	和	x.xxxx					2	8.568
OV	オイヤル	追い遣る		動詞-一般	和	2.1525	用	関係	作用	連れ・導き・追い・逃げなど	2	8.568
OV	ムイン	無韻		名詞-普通名詞-一般	漢	x.xxxx					2	8.568
OV	エラ	鰓		名詞-普通名詞-一般	和	x.xxxx					2	8.568
OV	ハセガワ	ハセガワ		名詞-固有名詞-人名-姓	固	1.2390	体	主体	人物	固有人名	2	8.568
OV	ス	酢		名詞-普通名詞-一般	和	1.4330	体	生産物	食料	調味料・こうじなど	2	8.568
OV	ホロビル	滅びる		動詞-一般	和	x.xxxx					2	8.568
OV	アカザ	藜		名詞-普通名詞-一般	和	x.xxxx					2	8.568
OV	クッセツ	屈折		名詞-普通名詞-サ変可能	漢	x.xxxx					2	8.568
OV	ヨブカ	夜深		形状詞-一般	和	x.xxxx					2	8.568
OV	ワビスケ	侘助		名詞-普通名詞-一般	和	x.xxxx					2	8.568
OV	ソコナウ	損なう		動詞-非自立可能	和	x.xxxx					2	8.568
OV	キタエル	鍛える		動詞-一般	和	2.3640	用	活動	待遇	教育・養成	2	8.568
OV	イソシム	勤しむ		動詞-一般	和	x.xxxx					2	8.568
OV	ハナゴオリ	花氷		名詞-普通名詞-一般	和	x.xxxx					2	8.568
OV	セリ	競り		名詞-普通名詞-一般	和	1.3761	体	活動	経済	売買	2	8.568
OV	メディア	メディア	media	名詞-普通名詞-一般	外	1.3123	体	活動	言語	伝達・報知	2	8.568
OV	ネツアイ	熱愛		名詞-普通名詞-サ変可能	漢	x.xxxx					2	8.568
OV	コウキ	香気		名詞-普通名詞-一般	漢	x.xxxx					2	8.568
OV	ジッカン	実感		名詞-普通名詞-サ変可能	漢	1.3001	体	活動	心	感覚	2	8.568
OV	タイハイ	退廃		名詞-普通名詞-サ変可能	漢	x.xxxx					2	8.568
OV	トサカ	鶏冠		名詞-普通名詞-一般	和	x.xxxx					2	8.568
OV	アブラ	油		名詞-普通名詞-一般	和	x.xxxx					2	8.568
OV	エツ	越		名詞-普通名詞-一般	漢	x.xxxx					2	8.568
OV	ゲレンデ	ゲレンデ	Gelande	名詞-普通名詞-一般	外	1.4700	体	生産物	土地利用	地類（土地利用）	2	8.568
OV	オドロキ	驚き		名詞-普通名詞-一般	和	1.3002	体	活動	心	感動・興奮	2	8.568
OV	ソリン	疎林		名詞-普通名詞-一般	漢	x.xxxx					2	8.568
OV	ノリナガ	ノリナガ		名詞-固有名詞-人名-名	固						2	8.568
OV	ヨミアゲル	読み上げる		動詞-一般	和	2.3150	用	活動	言語	読み	2	8.568
OV	エイヨ	栄誉		名詞-普通名詞-一般	漢	x.xxxx					2	8.568
OV	シカリ	然り		動詞-一般	和	4.3210	他		呼び掛け	応答	2	8.568
OV	カレイ	華麗		名詞-普通名詞-形状詞可能	漢	x.xxxx					2	8.568
OV	ヒトナツ	一夏		名詞-普通名詞-一般	和	x.xxxx					2	8.568
OV	ミズアカリ	水明かり		名詞-普通名詞-一般	和	x.xxxx					2	8.568
OV	ココロヨワイ	心弱い		形容詞-一般	和	x.xxxx					2	8.568
OV	イダス	出す		動詞-非自立可能	和	2.3832	用	活動	事業	出版・放送	2	8.568
OV	アラソウ	争う		動詞-一般	和	x.xxxx					2	8.568
OV	タンス	箪笥		名詞-普通名詞-一般	漢	1.4470	体	生産物	住居	家具	2	8.568
OV	ギソク	義足		名詞-普通名詞-一般	漢	x.xxxx					2	8.568
OV	ウツシミ	現し身		名詞-普通名詞-一般	和	x.xxxx					2	8.568
OV	スウ	数		名詞-数詞	漢	1.1960	体	関係	量	数記号（一二三）	2	8.568
OV	ウレル	売れる		動詞-一般	和	2.3761	用	活動	経済	売買	2	8.568
OV	タマガワ	タマガワ		名詞-固有名詞-地名-一般	固	x.xxxx					2	8.568
OV	マヤカシ	まやかし		名詞-普通名詞-一般	和	x.xxxx					2	8.568
OV	アイゾウ	愛憎		名詞-普通名詞-一般	漢	1.3020	体	活動	心	好悪・愛憎	2	8.568
OV	サムヨ	寒夜		名詞-普通名詞-一般	和	x.xxxx					2	8.568
OV	シルク	シルク	silk	名詞-普通名詞-一般	外	1.4201	体	生産物	衣料	布・布地・織物	2	8.568
OV	ヤル	遣る		動詞-非自立可能	和	2.1521	用	関係	作用	移動・発着	2	8.568
OV	ツキアゲル	突き上げる		動詞-一般	和	2.1562	用	関係	作用	突き・押し・引き・すれなど	2	8.568
OV	ショクドウ	食堂		名詞-普通名詞-一般	漢	1.4430	体	生産物	住居	部屋・床・廊下・階段など	2	8.568
OV	コークス	コークス	Koks	名詞-普通名詞-一般	外	x.xxxx					2	8.568
OV	ネッテツ	熱鉄		名詞-普通名詞-一般	漢	x.xxxx					2	8.568
OV	ヌカ	糠		名詞-普通名詞-一般	和	x.xxxx					2	8.568
OV	コウチ	耕地		名詞-普通名詞-一般	漢	x.xxxx					2	8.568
OV	ソウガイ	窓外		名詞-普通名詞-一般	漢	x.xxxx					2	8.568
OV	コウチュウ	甲虫		名詞-普通名詞-一般	漢	x.xxxx					2	8.568
OV	ヘリコプター	ヘリコプター	helicopter	名詞-普通名詞-一般	外	1.4670	体	生産物	機械	乗り物（空中・宇宙）	2	8.568
OV	ヘダタリ	隔たり		名詞-普通名詞-一般	和	1.1911	体	関係	量	長短・高低・深浅・厚薄・遠近	2	8.568
OV	ホコリ	誇り		名詞-普通名詞-一般	和	1.3041	体	活動	心	自信・誇り・恥・反省	2	8.568
OV	ヨコウ	余光		名詞-普通名詞-一般	漢	x.xxxx					2	8.568
OV	ヤケル	焼ける		動詞-一般	和	x.xxxx					2	8.568
OV	クロイロ	黒色		名詞-普通名詞-一般	和	1.5020	体	自然	自然	色	2	8.568
OV	ムギバタケ	麦畑		名詞-普通名詞-一般	和	x.xxxx					2	8.568
OV	シラクモ	白雲		名詞-普通名詞-一般	和	x.xxxx					2	8.568
OV	ホドク	解く		動詞-一般	和	2.1552	用	関係	作用	分割・分裂・分散	2	8.568
OV	オナジイ	同じい		形容詞-一般	和	x.xxxx					2	8.568
OV	コボレル	零れる		動詞-一般	和	x.xxxx					2	8.568
OV	スハダ	素肌		名詞-普通名詞-一般	和	x.xxxx					2	8.568
OV	サゲル	下げる		動詞-一般	和	2.1540	用	関係	作用	上がり・下がり	2	8.568
OV	アサゾラ	朝空		名詞-普通名詞-一般	和	x.xxxx					2	8.568
OV	ピタゴラス	ピタゴラス	Pythagoras	名詞-固有名詞-人名-一般	固	x.xxxx					2	8.568
OV	シタシイ	親しい		形容詞-一般	和	3.3500	相	活動	交わり	交わり	2	8.568
OV	フウズル	封ずる		動詞-一般	混	x.xxxx					2	8.568
OV	チョクセツ	直接		名詞-普通名詞-サ変形状詞可能	漢	3.1110	相	関係	類	関係	2	8.568
OV	コップン	骨粉		名詞-普通名詞-一般	漢	x.xxxx					2	8.568
OV	チハン	池畔		名詞-普通名詞-一般	漢	x.xxxx					2	8.568
OV	ヨソ	余所		名詞-普通名詞-一般	和	1.1700	体	関係	空間	空間・場所	2	8.568
OV	アビセル	浴びせる		動詞-一般	和	2.3430	用	活動	行為	行為・活動	2	8.568
OV	ウシナウ	失う		動詞-一般	和	x.xxxx					2	8.568
OV	ウシロアシ	後ろ足		名詞-普通名詞-一般	和	x.xxxx					2	8.568
OV	フキヌケル	吹き抜ける		動詞-一般	和	2.5151	用	自然	物質	風	2	8.568
OV	クサグサ	種々		名詞-普通名詞-一般	和	3.1341	相	関係	様相	弛緩・粗密・繁簡	2	8.568
OV	キヨメル	清める		動詞-一般	和	x.xxxx					2	8.568
OV	オクリモノ	贈り物		名詞-普通名詞-一般	和	x.xxxx					2	8.568
OV	チョウ	長		名詞-普通名詞-一般	漢	3.1911	相	関係	量	長短・高低・深浅・厚薄・遠近	2	8.568
OV	カエス	返す		動詞-一般	和	2.1513	用	関係	作用	固定・傾き・転倒など	2	8.568
OV	センカ	戦禍		名詞-普通名詞-一般	漢	x.xxxx					2	8.568
OV	カバネ	屍		名詞-普通名詞-一般	和	x.xxxx					2	8.568
OV	コタエル	堪える		動詞-一般	和	2.3040	用	活動	心	信念・努力・忍耐	2	8.568
OV	ショ	署		接尾辞-名詞的-一般	漢	1.2710	体	主体	機関	政府機関	2	8.568
OV	サツエイ	撮影		名詞-普通名詞-サ変可能	漢	1.3851	体	活動	事業	練り・塗り・撃ち・録音・撮影	2	8.568
OV	ヘイキ	兵器		名詞-普通名詞-一般	漢	1.4551	体	生産物	道具	武器	2	8.568
OV	ヨミツグ	読み継ぐ		動詞-一般	和	x.xxxx					2	8.568
OV	ブンガク	文学		名詞-普通名詞-一般	漢	1.3074	体	活動	心	学問・学科	2	8.568
OV	カイシャク	解釈		名詞-普通名詞-サ変可能	漢	1.3062	体	活動	心	注意・認知・了解	2	8.568
OV	モトメ	求め		名詞-普通名詞-一般	和	x.xxxx					2	8.568
OV	ヒョウカ	評価		名詞-普通名詞-サ変可能	漢	1.3066	体	活動	心	判断・推測・評価	2	8.568
OV	スソノ	裾野		名詞-普通名詞-一般	和	1.5240	体	自然	天地	山野	2	8.568
OV	メンカイ	面会		名詞-普通名詞-サ変可能	漢	1.3520	体	活動	交わり	応接・送迎	2	8.568
OV	クダリ	件		名詞-普通名詞-一般	和	1.1962	体	関係	量	助数接辞	2	8.568
OV	ヨルダン	ヨルダン	Jordan	名詞-固有名詞-地名-国	固	1.2590	体	主体	公私	固有地名	2	8.568
OV	フセン	不戦		名詞-普通名詞-一般	漢	1.3550	体	活動	交わり	平和・治乱	2	8.568
OV	ケツギ	決議		名詞-普通名詞-サ変可能	漢	1.3133	体	活動	言語	会議・論議	2	8.568
OV	ハンモク	反目		名詞-普通名詞-サ変可能	漢	1.3543	体	活動	交わり	争い	2	8.568
OV	ジンミン	人民		名詞-普通名詞-一般	漢	1.2301	体	主体	人物	国民・住民	2	8.568
OV	テンジ	展示		名詞-普通名詞-サ変可能	漢	1.3092	体	活動	心	見せる	2	8.568
OV	トウコウ	投光		名詞-普通名詞-一般	漢	x.xxxx					2	8.568
OV	テリツケル	照り付ける		動詞-一般	和	x.xxxx					2	8.568
OV	アカハタ	赤旗		名詞-普通名詞-一般	和	x.xxxx					2	8.568
OV	タチバ	立場		名詞-普通名詞-一般	和	1.1690	体	関係	時間	場合	2	8.568
OV	エンキ	延期		名詞-普通名詞-サ変可能	漢	1.1650	体	関係	時間	順序	2	8.568
OV	タイレツ	隊列		名詞-普通名詞-一般	漢	x.xxxx					2	8.568
OV	ヨセアウ	寄せ合う		動詞-一般	和	x.xxxx					2	8.568
OV	メイル	滅入る		動詞-一般	和	x.xxxx					2	8.568
OV	ヤト	野兎		名詞-普通名詞-一般	漢	x.xxxx					2	8.568
OV	ユキノ	ユキノ		名詞-固有名詞-人名-姓	固	x.xxxx					2	8.568
OV	フキダマリ	吹き溜まり		名詞-普通名詞-一般	和	x.xxxx					2	8.568
OV	テンケイ	点景		名詞-普通名詞-一般	漢	x.xxxx					2	8.568
