register	UniDic:lForm	UniDic:lemma	UniDic:subLemma	UniDic:pos	UniDic:wType	WLSP:article number	WLSP:class	WLSP:division	WLSP:section	WLSP:article	frequency	pmw
PN	ニチアス	ニチアス		名詞-固有名詞-一般	固	x.xxxx					3	1.868
PN	ウベ	ウベ		名詞-固有名詞-人名-姓	固	1.2590	体	主体	公私	固有地名	3	1.868
PN	チュウヒ	中皮		名詞-普通名詞-一般	漢	x.xxxx					3	1.868
PN	フクロイ	フクロイ		名詞-固有名詞-地名-一般	固	1.2590	体	主体	公私	固有地名	3	1.868
PN	カバエワ	カバエワ	Kabaeva	名詞-固有名詞-人名-一般	固	x.xxxx					3	1.868
PN	シュグ	手具		名詞-普通名詞-一般	漢	x.xxxx					3	1.868
PN	モトツマ	元妻		名詞-普通名詞-一般	和	x.xxxx					3	1.868
PN	クンセイ	薫製		名詞-普通名詞-一般	漢	x.xxxx					3	1.868
PN	ジュニ	ジュニ	Juni Cortez	名詞-固有名詞-人名-一般	固	x.xxxx					3	1.868
PN	グム	グム		名詞-固有名詞-一般	固	x.xxxx					3	1.868
PN	ハイゼン	配膳		名詞-普通名詞-サ変可能	漢	x.xxxx					3	1.868
PN	イヨ	イヨ		名詞-固有名詞-地名-一般	固	x.xxxx					3	1.868
PN	ジトウ	地頭		名詞-普通名詞-一般	漢	x.xxxx					3	1.868
PN	ウマオイ	馬追い		名詞-普通名詞-一般	和	x.xxxx					3	1.868
PN	マンジロウ	マンジロウ		名詞-固有名詞-人名-名	固	x.xxxx					3	1.868
PN	リク	陸		名詞-普通名詞-一般	漢	x.xxxx					3	1.868
PN	ゴウシ	合祀		名詞-普通名詞-サ変可能	漢	x.xxxx					3	1.868
PN	エヌケー	ＮＫ		名詞-普通名詞-一般	記号	x.xxxx					3	1.868
PN	オクリカエス	送り返す		動詞-一般	和	x.xxxx					3	1.868
PN	ゲイコ	芸妓		名詞-普通名詞-一般	混	x.xxxx					3	1.868
PN	ヒトジニ	人死に		名詞-普通名詞-一般	和	x.xxxx					3	1.868
PN	カツコ	カツコ		名詞-固有名詞-人名-名	固	x.xxxx					3	1.868
PN	アルトス	アルトス		名詞-固有名詞-一般	固	x.xxxx					3	1.868
PN	シゲミツ	シゲミツ		名詞-固有名詞-人名-姓	固	x.xxxx					3	1.868
PN	シロモノ	白物		名詞-普通名詞-一般	和	x.xxxx					3	1.868
PN	クルミワリ	胡桃割り		名詞-普通名詞-一般	和	x.xxxx					3	1.868
PN	ジッチャク	ジッチャク		名詞-固有名詞-地名-一般	固	x.xxxx					3	1.868
PN	ジハンレン	自販連		名詞-固有名詞-一般	固	x.xxxx					3	1.868
PN	チクヨウ	畜養		名詞-普通名詞-サ変可能	漢	x.xxxx					3	1.868
PN	アマテラス	アマテラス		名詞-固有名詞-人名-一般	固	x.xxxx					3	1.868
PN	ソラベン	空弁		名詞-普通名詞-一般	混	x.xxxx					3	1.868
PN	ユーミン	ユーミン	Yuming	名詞-固有名詞-人名-一般	固						2	1.246
PN	ザラメ	粗目		名詞-普通名詞-一般	和	x.xxxx					2	1.246
PN	ドチラ	何方		代名詞	和	1.1700	体	関係	空間	空間・場所	2	1.246
PN	ワンオウ	湾奥		名詞-普通名詞-一般	漢	x.xxxx					2	1.246
PN	ガンカ	眼下		名詞-普通名詞-一般	漢	1.1741	体	関係	空間	上下	2	1.246
PN	サス	砂州		名詞-普通名詞-一般	混	x.xxxx					2	1.246
PN	ボヤサワギ	小火騒ぎ		名詞-普通名詞-一般	和	x.xxxx					2	1.246
PN	メイキュウ	迷宮		名詞-普通名詞-一般	漢	x.xxxx					2	1.246
PN	イイアラソイ	言い争い		名詞-普通名詞-サ変可能	和	x.xxxx					2	1.246
PN	トウダイ	当代		名詞-普通名詞-一般	漢	x.xxxx					2	1.246
PN	ナカナオリ	仲直り		名詞-普通名詞-サ変可能	和	x.xxxx					2	1.246
PN	クイチガウ	食い違う		動詞-一般	和	x.xxxx					2	1.246
PN	アゲシオ	上げ潮		名詞-普通名詞-一般	和	x.xxxx					2	1.246
PN	シュウゾク	習俗		名詞-普通名詞-一般	漢	x.xxxx					2	1.246
PN	カイケン	懐剣		名詞-普通名詞-一般	漢	x.xxxx					2	1.246
PN	ラン	乱		名詞-普通名詞-一般	漢	1.3550	体	活動	交わり	平和・治乱	2	1.246
PN	シカク	四角		名詞-普通名詞-形状詞可能	漢	1.1810	体	関係	形	角など	2	1.246
PN	タチ	太刀		名詞-普通名詞-一般	和	1.4550	体	生産物	道具	刃物	2	1.246
PN	ブッソウ	物騒		形状詞-一般	漢	3.3310	相	活動	生活	人生・禍福	2	1.246
PN	シンヤ	シンヤ		名詞-固有名詞-人名-姓	固						2	1.246
PN	カトリオーナ	カトリオーナ	Catriona	名詞-固有名詞-人名-一般	固	x.xxxx					2	1.246
PN	ネギシマ	ネギシマ		名詞-固有名詞-人名-姓	固						2	1.246
PN	モニク	モニク	Monique	名詞-固有名詞-人名-一般	固	x.xxxx					2	1.246
PN	ガルブレヒト	ガルブレヒト		名詞-固有名詞-人名-一般	固	x.xxxx					2	1.246
PN	エンフェルト	エンフェルト		名詞-固有名詞-人名-一般	固	x.xxxx					2	1.246
PN	ハダシ	裸足		名詞-普通名詞-一般	和	1.5600	体	自然	身体	身体	2	1.246
PN	アルピコ	アルピコ		名詞-固有名詞-一般	固	x.xxxx					2	1.246
PN	ゼンテイ	前庭		名詞-普通名詞-一般	漢	x.xxxx					2	1.246
PN	ソウケ	宗家		名詞-普通名詞-一般	漢	x.xxxx					2	1.246
PN	エルベン	エルベン	Erben	名詞-固有名詞-人名-一般	固	x.xxxx					2	1.246
PN	ベンネマルス	ベンネマルス	Wennemars	名詞-固有名詞-人名-一般	固	x.xxxx					2	1.246
PN	タカハル	タカハル		名詞-固有名詞-人名-名	固	x.xxxx					2	1.246
PN	ヒ	緋		名詞-普通名詞-一般	漢	1.5020	体	自然	自然	色	2	1.246
PN	ヒカワ	ヒカワ		名詞-固有名詞-地名-一般	固	x.xxxx					2	1.246
PN	コクラミナミ	コクラミナミ		名詞-固有名詞-地名-一般	固	x.xxxx					2	1.246
PN	ナンコツ	軟骨		名詞-普通名詞-一般	漢	x.xxxx					2	1.246
PN	ムツウ	無痛		名詞-普通名詞-一般	漢	x.xxxx					2	1.246
PN	ウマレツク	生まれ付く		動詞-一般	和	x.xxxx					2	1.246
PN	ジッソウ	実相		名詞-普通名詞-一般	漢	x.xxxx					2	1.246
PN	ニョジツ	如実		名詞-普通名詞-一般	漢	1.1030	体	関係	事柄	真偽・是非	2	1.246
PN	セイセイ	聖性		名詞-普通名詞-一般	漢	x.xxxx					2	1.246
PN	シオザキ	シオザキ		名詞-固有名詞-人名-姓	固	x.xxxx					2	1.246
PN	ユウウツ	憂鬱		名詞-普通名詞-形状詞可能	漢	3.3014	相	活動	心	苦悩・悲哀	2	1.246
PN	シロテン	白貂		名詞-普通名詞-一般	混	x.xxxx					2	1.246
PN	コイノボリ	鯉幟		名詞-普通名詞-一般	和	x.xxxx					2	1.246
PN	カシン	花神		名詞-普通名詞-一般	漢	x.xxxx					2	1.246
PN	スコブル	頗る		副詞	和	3.1920	相	関係	量	程度	2	1.246
PN	ネバネバ	ねばねば		副詞	和	x.xxxx					2	1.246
PN	マイ	マイ		名詞-固有名詞-人名-名	固	1.2020	体	主体	人間	自他	2	1.246
PN	ヨシキ	ヨシキ		名詞-固有名詞-人名-名	固	x.xxxx					2	1.246
PN	ポーツマス	ポーツマス	Portsmouth	名詞-固有名詞-地名-一般	固	1.2590	体	主体	公私	固有地名	2	1.246
PN	ショウスイ	憔悴		名詞-普通名詞-サ変可能	漢	x.xxxx					2	1.246
PN	ジュウニシチョウ	十二指腸		名詞-普通名詞-一般	漢	1.5604	体	自然	身体	膜・筋・神経・内臓	2	1.246
PN	ケッタク	結託		名詞-普通名詞-サ変可能	漢	x.xxxx					2	1.246
PN	アサツキ	浅葱		名詞-普通名詞-一般	和	x.xxxx					2	1.246
PN	ヨウショク	要職		名詞-普通名詞-一般	漢	x.xxxx					2	1.246
PN	スイドウチョウ	スイドウチョウ		名詞-固有名詞-地名-一般	固	x.xxxx					2	1.246
PN	フナオカ	フナオカ		名詞-固有名詞-地名-一般	固	x.xxxx					2	1.246
PN	コンジャク	今昔		名詞-普通名詞-一般	漢	x.xxxx					2	1.246
PN	カンパツ	間髪		名詞-普通名詞-一般	漢	1.1830	体	関係	形	穴・口	2	1.246
PN	フグリ	ふぐり		名詞-普通名詞-一般	和	x.xxxx					2	1.246
PN	モウス	申す		動詞-一般	和	2.3100	用	活動	言語	言語活動	2	1.246
PN	フェス	フェス		名詞-固有名詞-一般	固	x.xxxx					2	1.246
PN	クルイ	狂い		名詞-普通名詞-一般	和	x.xxxx					2	1.246
PN	ヨセガキ	寄せ書き		名詞-普通名詞-サ変可能	和	x.xxxx					2	1.246
PN	フクセン	複線		名詞-普通名詞-一般	漢	1.1951	体	関係	量	群・組・対	2	1.246
PN	センチャ	煎茶		名詞-普通名詞-一般	漢	x.xxxx					2	1.246
PN	セン	煎		接尾辞-名詞的-一般	漢	x.xxxx					2	1.246
PN	キジョウ	騎乗		名詞-普通名詞-サ変可能	漢	x.xxxx					2	1.246
PN	テトボ	テトボ	Tetovo	名詞-固有名詞-地名-一般	固	x.xxxx					2	1.246
PN	ウオザ	魚座		名詞-普通名詞-一般	混	x.xxxx					2	1.246
PN	リンセン	林泉		名詞-普通名詞-一般	漢	x.xxxx					2	1.246
PN	モモタロウ	モモタロウ		名詞-固有名詞-人名-名	固	1.2390	体	主体	人物	固有人名	2	1.246
PN	リミックス	リミックス	remix	名詞-普通名詞-一般	外	x.xxxx					2	1.246
PN	マダム	マダム	madam	名詞-普通名詞-一般	外	x.xxxx					2	1.246
PN	ウンゼン	ウンゼン		名詞-固有名詞-地名-一般	固	1.2590	体	主体	公私	固有地名	2	1.246
PN	ノゾキカラクリ	覗き機関		名詞-普通名詞-一般	和	x.xxxx					2	1.246
PN	ソル	剃る		動詞-一般	和	2.3334	用	活動	生活	保健・衛生	2	1.246
PN	ドウキョウ	同郷		名詞-普通名詞-一般	漢	1.2520	体	主体	公私	郷里	2	1.246
PN	ハイシン	背信		名詞-普通名詞-一般	漢	x.xxxx					2	1.246
PN	ウシロダテ	後ろ盾		名詞-普通名詞-一般	和	x.xxxx					2	1.246
PN	ニッポウ	日豊		名詞-普通名詞-一般	漢	1.4710	体	生産物	土地利用	道路・橋	2	1.246
PN	グンシュウ	群集		名詞-普通名詞-サ変可能	漢	1.1550	体	関係	作用	合体・出会い・集合など	2	1.246
PN	ドウ	道		接尾辞-名詞的-一般	漢	1.2550	体	主体	公私	政治的区画	2	1.246
PN	ジュウシャ	従者		名詞-普通名詞-一般	漢	x.xxxx					2	1.246
PN	モロハダ	諸肌		名詞-普通名詞-一般	和	x.xxxx					2	1.246
PN	スズミドコ	涼み床		名詞-普通名詞-一般	和	x.xxxx					2	1.246
PN	エコール	エコール	ecole	名詞-普通名詞-一般	外	x.xxxx					2	1.246
PN	モンパルナス	モンパルナス	Montparnasse	名詞-固有名詞-地名-一般	固	x.xxxx					2	1.246
PN	コンジ	金字		名詞-普通名詞-一般	漢	x.xxxx					2	1.246
PN	マリブ	マリブ		名詞-固有名詞-地名-一般	固	1.2590	体	主体	公私	固有地名	2	1.246
PN	シタエ	下絵		名詞-普通名詞-一般	混	x.xxxx					2	1.246
PN	キカン	機関		名詞-普通名詞-一般	漢	1.1962	体	関係	量	助数接辞	2	1.246
PN	ハリカエ	張り替え		名詞-普通名詞-一般	和	1.3851	体	活動	事業	練り・塗り・撃ち・録音・撮影	2	1.246
PN	サテライト	サテライト	satellite	名詞-普通名詞-一般	外	1.4430	体	生産物	住居	部屋・床・廊下・階段など	2	1.246
PN	ヨウザブロウ	ヨウザブロウ		名詞-固有名詞-人名-名	固	x.xxxx					2	1.246
PN	ボウゲン	暴言		名詞-普通名詞-一般	漢	1.3100	体	活動	言語	言語活動	2	1.246
PN	ユウゲン	幽玄		名詞-普通名詞-形状詞可能	漢	x.xxxx					2	1.246
PN	シャクレル	しゃくれる		動詞-一般	和	x.xxxx					2	1.246
PN	ヨリカネ	ヨリカネ		名詞-固有名詞-人名-名	固	x.xxxx					2	1.246
PN	ショウキュウ	昇給		名詞-普通名詞-サ変可能	漢	x.xxxx					2	1.246
PN	キタル	来たる		動詞-非自立可能	和	2.1527	用	関係	作用	往復	2	1.246
PN	シカイ	市会		名詞-普通名詞-一般	漢	x.xxxx					2	1.246
PN	スプリント	スプリント	sprint	名詞-普通名詞-一般	外	1.3374	体	活動	生活	スポーツ	2	1.246
PN	シュミット	シュミット	Schmitt	名詞-固有名詞-人名-一般	固						2	1.246
PN	トミイ	トミイ		名詞-固有名詞-人名-姓	固	x.xxxx					2	1.246
PN	ヒコ	彦		名詞-普通名詞-一般	和	x.xxxx					2	1.246
PN	カセン	架線		名詞-普通名詞-一般	漢	x.xxxx					2	1.246
PN	マッティ	マッティ	Matti	名詞-固有名詞-人名-一般	固	x.xxxx					2	1.246
PN	スベン	スベン	Svend	名詞-固有名詞-人名-一般	固	x.xxxx					2	1.246
PN	チュウチョウキ	中長期		名詞-普通名詞-一般	漢	x.xxxx					2	1.246
PN	クミイレ	組み入れ		名詞-普通名詞-一般	和	x.xxxx					2	1.246
PN	カンジョウ	冠状		名詞-普通名詞-一般	漢	x.xxxx					2	1.246
PN	シャサイ	社債		名詞-普通名詞-一般	漢	x.xxxx					2	1.246
PN	カタスミ	片隅		名詞-普通名詞-一般	和	1.1742	体	関係	空間	中・隅・端	2	1.246
PN	オキナ	翁		名詞-普通名詞-一般	和	x.xxxx					2	1.246
PN	キョケツ	虚血		名詞-普通名詞-一般	漢	1.5721	体	自然	生命	病気・体調	2	1.246
PN	ザッ	ざっ		副詞	和	3.3068	相	活動	心	詳細・正確・不思議	2	1.246
PN	メグラス	巡らす		動詞-一般	和	x.xxxx					2	1.246
PN	ソシ	素子		名詞-普通名詞-一般	漢	x.xxxx					2	1.246
PN	サンプ	散布		名詞-普通名詞-サ変可能	漢	1.1552	体	関係	作用	分割・分裂・分散	2	1.246
PN	マガリカド	曲がり角		名詞-普通名詞-一般	和	1.1742	体	関係	空間	中・隅・端	2	1.246
PN	ツネ	常		名詞-普通名詞-一般	和	3.1600	相	関係	時間	時間	2	1.246
PN	ショクゴ	食後		名詞-普通名詞-一般	漢	1.1670	体	関係	時間	時間的前後	2	1.246
PN	エマ	絵馬		名詞-普通名詞-一般	漢	x.xxxx					2	1.246
PN	サーズデー	サーズデー		名詞-普通名詞-一般	外	x.xxxx					2	1.246
PN	ソット	そっと		副詞	和	3.3068	相	活動	心	詳細・正確・不思議	2	1.246
PN	ジョウヘキ	城壁		名詞-普通名詞-一般	漢	x.xxxx					2	1.246
PN	ギルド	ギルド	guild	名詞-普通名詞-一般	外	x.xxxx					2	1.246
PN	モテナス	持て成す		動詞-一般	和	2.3520	用	活動	交わり	応接・送迎	2	1.246
PN	ノリキヨ	ノリキヨ		名詞-固有名詞-人名-名	固	x.xxxx					2	1.246
PN	シャクミ	曲見		名詞-普通名詞-一般	和	x.xxxx					2	1.246
PN	ネコソギ	根刮ぎ		副詞	和	x.xxxx					2	1.246
PN	キッコウ	亀甲		名詞-普通名詞-一般	漢	x.xxxx					2	1.246
PN	タワラヤ	タワラヤ		名詞-固有名詞-人名-姓	固	x.xxxx					2	1.246
PN	オモヤ	母屋		名詞-普通名詞-一般	和	x.xxxx					2	1.246
PN	タカクラ	タカクラ		名詞-固有名詞-人名-姓	固	1.2390	体	主体	人物	固有人名	2	1.246
PN	コス	漉す		動詞-一般	和	x.xxxx					2	1.246
PN	モリナガ	森永		名詞-固有名詞-一般	固	x.xxxx					2	1.246
PN	アケシメ	開け閉め		名詞-普通名詞-サ変可能	和	1.1553	体	関係	作用	開閉・封	2	1.246
PN	ウラノ	ウラノ		名詞-固有名詞-人名-姓	固	1.2390	体	主体	人物	固有人名	2	1.246
PN	サイジョウ	斎場		名詞-普通名詞-一般	漢	x.xxxx					2	1.246
PN	クウショウ	空床		名詞-普通名詞-一般	漢	x.xxxx					2	1.246
PN	キキトリ	聞き取り		名詞-普通名詞-一般	和	x.xxxx					2	1.246
PN	テスファエ	テスファエ		名詞-固有名詞-人名-一般	固	x.xxxx					2	1.246
PN	クラシカル	クラシカル	classical	形状詞-一般	外	x.xxxx					2	1.246
PN	メイチュウ	命中		名詞-普通名詞-サ変可能	漢	x.xxxx					2	1.246
PN	ガルシア	ガルシア		名詞-固有名詞-人名-一般	固	x.xxxx					2	1.246
PN	アワス	合わす		動詞-一般	和	x.xxxx					2	1.246
PN	クヤシナミダ	悔し涙		名詞-普通名詞-一般	和	x.xxxx					2	1.246
PN	トムズ	トムズ		名詞-固有名詞-人名-一般	固	x.xxxx					2	1.246
PN	スレッジ	スレッジ		名詞-普通名詞-一般	外	x.xxxx					2	1.246
PN	オウセン	応戦		名詞-普通名詞-サ変可能	漢	x.xxxx					2	1.246
PN	バウティスタ	バウティスタ	Bautista	名詞-固有名詞-人名-一般	固	x.xxxx					2	1.246
PN	ウワン	右腕		名詞-普通名詞-一般	漢	1.5603	体	自然	身体	手足・指	2	1.246
PN	カフェボストニアン	カフェボストニアン		名詞-固有名詞-一般	固	x.xxxx					2	1.246
PN	セガミ	セガミ		名詞-固有名詞-人名-姓	固	x.xxxx					2	1.246
PN	ソリアーノ	ソリアーノ	Soriano	名詞-固有名詞-人名-一般	固	x.xxxx					2	1.246
PN	トウシ	当市		名詞-普通名詞-一般	漢	x.xxxx					2	1.246
PN	ウナバラ	海原		名詞-普通名詞-一般	和	1.5260	体	自然	天地	海・島	2	1.246
PN	フジュン	不純		名詞-普通名詞-形状詞可能	漢	x.xxxx					2	1.246
PN	サテ	扠		接続詞	和	4.3100	他		判断	判断	2	1.246
PN	タキガミ	タキガミ		名詞-固有名詞-人名-姓	固	x.xxxx					2	1.246
PN	コンサルティング	コンサルティング	consulting	名詞-普通名詞-一般	外	1.3531	体	活動	交わり	交渉	2	1.246
PN	チュウニク	中肉		名詞-普通名詞-一般	漢	1.5600	体	自然	身体	身体	2	1.246
PN	セイトン	整頓		名詞-普通名詞-サ変可能	漢	1.1342	体	関係	様相	調節	2	1.246
PN	モッカ	目下		名詞-普通名詞-副詞可能	漢	3.1641	相	関係	時間	現在	2	1.246
PN	ジタ	自他		名詞-普通名詞-一般	漢	x.xxxx					2	1.246
PN	ユトリ	ゆとり		名詞-普通名詞-一般	和	x.xxxx					2	1.246
PN	ソエジマ	ソエジマ		名詞-固有名詞-人名-姓	固	x.xxxx					2	1.246
PN	タチウリ	立ち売り		名詞-普通名詞-サ変可能	和	x.xxxx					2	1.246
PN	タッチング	タッチング	touching	名詞-普通名詞-一般	外	x.xxxx					2	1.246
PN	ミカエス	見返す		動詞-一般	和	2.3091	用	活動	心	見る	2	1.246
PN	シカマ	シカマ		名詞-固有名詞-地名-一般	固	x.xxxx					2	1.246
PN	ウツロ	虚ろ		形状詞-一般	和	x.xxxx					2	1.246
PN	ゴウゴウ	ごうごう		副詞	和	1.2040	体	主体	人間	男女	2	1.246
PN	シュカン	主観		名詞-普通名詞-一般	漢	1.3070	体	活動	心	意味・問題・趣旨など	2	1.246
PN	フクオカ	フクオカ		名詞-固有名詞-人名-姓	固	1.2590	体	主体	公私	固有地名	2	1.246
PN	バルコニー	バルコニー	balcony	名詞-普通名詞-一般	外	1.4430	体	生産物	住居	部屋・床・廊下・階段など	2	1.246
PN	ナガノ	ナガノ		名詞-固有名詞-地名-一般	固	1.2390	体	主体	人物	固有人名	2	1.246
PN	ウウ	うう		感動詞-一般	和	4.3010	他		感動	間投	2	1.246
PN	サイジョウ	サイジョウ		名詞-固有名詞-人名-姓	固	1.2390	体	主体	人物	固有人名	2	1.246
PN	ニ	荷		名詞-普通名詞-一般	和	x.xxxx					2	1.246
PN	ウォルト	ウォルト		名詞-固有名詞-人名-一般	固	x.xxxx					2	1.246
PN	カグ	嗅ぐ		動詞-一般	和	x.xxxx					2	1.246
PN	シマイ	仕舞い		名詞-普通名詞-一般	和	1.1503	体	関係	作用	終了・中止・停止	2	1.246
PN	ホウビ	褒美		名詞-普通名詞-一般	漢	1.3682	体	活動	待遇	賞罰	2	1.246
PN	オル	居る		動詞-非自立可能	和	2.1504	用	関係	作用	連続・反復	2	1.246
PN	ホ	捕		名詞-普通名詞-一般	漢	x.xxxx					2	1.246
PN	ジャヒ	邪飛		名詞-普通名詞-一般	漢	x.xxxx					2	1.246
PN	ネンマク	粘膜		名詞-普通名詞-一般	漢	1.5604	体	自然	身体	膜・筋・神経・内臓	2	1.246
PN	スー	スー	四	名詞-普通名詞-一般	外	x.xxxx					2	1.246
PN	スケカワ	スケカワ		名詞-固有名詞-人名-姓	固	x.xxxx					2	1.246
PN	ダンセイ	弾性		名詞-普通名詞-一般	漢	x.xxxx					2	1.246
PN	フタツ	二つ		名詞-数詞	和	1.1960	体	関係	量	数記号（一二三）	2	1.246
PN	カイフウ	開封		名詞-普通名詞-サ変可能	漢	x.xxxx					2	1.246
PN	ヌレガミ	濡れ髪		名詞-普通名詞-一般	和	x.xxxx					2	1.246
PN	ツボシマ	ツボシマ		名詞-固有名詞-人名-姓	固	x.xxxx					2	1.246
PN	ハンザツ	繁雑		名詞-普通名詞-形状詞可能	漢	3.1341	相	関係	様相	弛緩・粗密・繁簡	2	1.246
PN	クニフサ	クニフサ		名詞-固有名詞-人名-姓	固	x.xxxx					2	1.246
PN	ノケル	退ける		動詞-一般	和	2.1251	用	関係	存在	除去	2	1.246
PN	メイユウ	名優		名詞-普通名詞-一般	漢	x.xxxx					2	1.246
PN	アサガオ	朝顔		名詞-普通名詞-一般	和	1.5402	体	自然	植物	草本	2	1.246
PN	センメン	扇面		名詞-普通名詞-一般	漢	x.xxxx					2	1.246
PN	ノウコン	濃紺		名詞-普通名詞-一般	漢	x.xxxx					2	1.246
PN	ハンカチ	ハンカチ	handkerchief	名詞-普通名詞-一般	外	1.4541	体	生産物	道具	日用品	2	1.246
PN	ヤマシロ	ヤマシロ		名詞-固有名詞-人名-姓	固	1.2590	体	主体	公私	固有地名	2	1.246
PN	シナサダメ	品定め		名詞-普通名詞-サ変可能	和	x.xxxx					2	1.246
PN	キョウセイ	京清		名詞-固有名詞-一般	固	x.xxxx					2	1.246
PN	アナ	アナ	Ana	名詞-固有名詞-人名-一般	固	1.2410	体	主体	成員	専門的・技術的職業	2	1.246
PN	チュウ	酎		名詞-普通名詞-一般	漢	x.xxxx					2	1.246
PN	クルマル	包まる		動詞-一般	和	x.xxxx					2	1.246
PN	カミカザリ	髪飾り		名詞-普通名詞-一般	和	x.xxxx					2	1.246
PN	ココリコ	ココリコ		名詞-固有名詞-一般	固	x.xxxx					2	1.246
PN	セイカ	生家		名詞-普通名詞-一般	漢	1.2510	体	主体	公私	家	2	1.246
PN	カンザシ	簪		名詞-普通名詞-一般	和	x.xxxx					2	1.246
PN	ベッコウ	鼈甲		名詞-普通名詞-一般	漢	x.xxxx					2	1.246
PN	シナガキ	品書き		名詞-普通名詞-一般	和	x.xxxx					2	1.246
PN	ハルバ	ハルバ		名詞-普通名詞-一般	外	x.xxxx					2	1.246
PN	クツズミ	靴墨		名詞-普通名詞-一般	和	x.xxxx					2	1.246
PN	マザル	混ざる		動詞-一般	和	2.1550	用	関係	作用	合体・出会い・集合など	2	1.246
PN	チェコスロバキア	チェコ・スロバキア	Czecho-Slovakia	名詞-固有名詞-地名-国	固	1.2590	体	主体	公私	固有地名	2	1.246
PN	イブセ	イブセ		名詞-固有名詞-人名-姓	固	1.2390	体	主体	人物	固有人名	2	1.246
PN	アシフミ	足踏み		名詞-普通名詞-一般	和	1.1526	体	関係	作用	進退	2	1.246
PN	オイカエス	追い返す		動詞-一般	和	2.1527	用	関係	作用	往復	2	1.246
PN	ホウタイ	包帯		名詞-普通名詞-一般	漢	x.xxxx					2	1.246
PN	マテン	摩天		名詞-普通名詞-一般	漢	x.xxxx					2	1.246
PN	ヤスウラ	ヤスウラ		名詞-固有名詞-地名-一般	固	x.xxxx					2	1.246
PN	ガクブチ	額縁		名詞-普通名詞-一般	混	x.xxxx					2	1.246
PN	ワイエムシーエー	ＹＭＣＡ		名詞-固有名詞-一般	固	x.xxxx					2	1.246
PN	キンブチ	金縁		名詞-普通名詞-一般	混	x.xxxx					2	1.246
PN	ホウフツ	彷彿		副詞	漢	x.xxxx					2	1.246
PN	ベン	ベン	Benn	名詞-固有名詞-人名-一般	固	x.xxxx					2	1.246
PN	リヨン	リヨン	外国	名詞-固有名詞-人名-一般	固	1.2590	体	主体	公私	固有地名	2	1.246
PN	シヘン	紙片		名詞-普通名詞-一般	漢	x.xxxx					2	1.246
PN	ゼンゴ	前後		名詞-普通名詞-副詞可能	漢	1.1740	体	関係	空間	左右・前後・たてよこ	2	1.246
PN	モクレン	木蓮		名詞-普通名詞-一般	漢	x.xxxx					2	1.246
PN	ブーゲンビレア	ブーゲンビレア	bougainvillea	名詞-普通名詞-一般	外	x.xxxx					2	1.246
PN	ガモウ	ガモウ		名詞-固有名詞-地名-一般	固	x.xxxx					2	1.246
PN	カサド	カサド	Casado	名詞-普通名詞-一般	外	x.xxxx					2	1.246
PN	カンペシノ	カンペシノ		名詞-普通名詞-一般	外	x.xxxx					2	1.246
PN	ニマメ	煮豆		名詞-普通名詞-一般	和	x.xxxx					2	1.246
PN	ロータリー	ロータリー	rotary	名詞-普通名詞-一般	外	x.xxxx					2	1.246
PN	マイルド	マイルド	mild	形状詞-一般	外	3.5050	相	自然	自然	味	2	1.246
PN	コマヌク	拱く		動詞-一般	和	2.3392	用	活動	生活	手足の動作	2	1.246
PN	サンホセ	サンホセ		名詞-固有名詞-地名-一般	固	x.xxxx					2	1.246
PN	スタレル	廃れる		動詞-一般	和	x.xxxx					2	1.246
PN	トカシ	トカシ		名詞-固有名詞-人名-姓	固	x.xxxx					2	1.246
PN	ケイカ	京華		名詞-普通名詞-一般	漢	x.xxxx					2	1.246
PN	ハリアイ	張り合い		名詞-普通名詞-一般	和	1.3000	体	活動	心	心	2	1.246
PN	シュウトク	修徳		名詞-普通名詞-一般	漢	x.xxxx					2	1.246
PN	カズヨ	カズヨ		名詞-固有名詞-人名-名	固	x.xxxx					2	1.246
PN	ヨミフケル	読み耽る		動詞-一般	和	x.xxxx					2	1.246
PN	オオエ	オオエ		名詞-固有名詞-人名-姓	固	1.2390	体	主体	人物	固有人名	2	1.246
PN	ウネ	畝		名詞-普通名詞-一般	和	x.xxxx					2	1.246
PN	リョウワ	陵和		名詞-固有名詞-一般	固	x.xxxx					2	1.246
PN	オウビリン	桜美林		名詞-固有名詞-一般	固	x.xxxx					2	1.246
PN	ザイ	材		名詞-普通名詞-一般	漢	1.4100	体	生産物	資材	資材・ごみ	2	1.246
PN	ナカノ	ナカノ		名詞-固有名詞-地名-一般	固	1.2390	体	主体	人物	固有人名	2	1.246
PN	ツチカベ	土壁		名詞-普通名詞-一般	和	x.xxxx					2	1.246
PN	アキヤ	空き家		名詞-普通名詞-一般	和	1.4400	体	生産物	住居	住居	2	1.246
PN	フキヌケ	吹き抜け		名詞-普通名詞-一般	和	1.4440	体	生産物	住居	屋根・柱・壁・窓・天井など	2	1.246
PN	エポック	エポック	epoch	名詞-普通名詞-一般	外	x.xxxx					2	1.246
PN	サボル	サボる		動詞-一般	混	2.3320	用	活動	生活	労働・作業・休暇	2	1.246
PN	ヤスム	休む		動詞-一般	和	2.3003	用	活動	心	飢渇・酔い・疲労・睡眠など	2	1.246
PN	パタキ	パタキ		名詞-固有名詞-人名-一般	固	x.xxxx					2	1.246
PN	トリニク	鳥肉		名詞-普通名詞-一般	混	x.xxxx					2	1.246
