register	UniDic:lForm	UniDic:lemma	UniDic:pos	UniDic:subLemma	UniDic:wType	WLSP:article number	WLSP:class	WLSP:division	WLSP:section	WLSP:article	frequency	pmw
OC	アンバサダー	アンバサダー	名詞-普通名詞-一般	ambassador	外	x.xxxx					10	0.833
OC	スベスベ	すべすべ	副詞		和	x.xxxx					10	0.833
OC	サンイン	参院	名詞-普通名詞-一般		漢	1.2730	体	主体	機関	議会	10	0.833
OC	エンチュウ	円柱	名詞-普通名詞-一般		漢	x.xxxx					10	0.833
OC	タゾウ	タゾウ	名詞-固有名詞-人名-名		固	x.xxxx					10	0.833
OC	チンジュツ	陳述	名詞-普通名詞-サ変可能		漢	1.3104	体	活動	言語	叙述	10	0.833
OC	ソラ	ソラ	名詞-固有名詞-人名-名		固						10	0.833
OC	ショウジ	ショウジ	名詞-固有名詞-人名-名		固						10	0.833
OC	アカスリ	垢擦り	名詞-普通名詞-一般		和	x.xxxx					10	0.833
OC	ケンニン	兼任	名詞-普通名詞-サ変可能		漢	1.3400	体	活動	行為	義務	10	0.833
OC	ヨビコム	呼び込む	動詞-一般		和	x.xxxx					10	0.833
OC	スクイ	掬い	名詞-普通名詞-一般		和	x.xxxx					10	0.833
OC	コネクション	コネクション	名詞-普通名詞-一般	connection	外	1.1110	体	関係	類	関係	10	0.833
OC	ショウカイ	商会	名詞-普通名詞-一般		漢	x.xxxx					10	0.833
OC	クッスル	屈する	動詞-一般		混	2.3570	用	活動	交わり	勝敗	10	0.833
OC	スナギモ	砂肝	名詞-普通名詞-一般		和	x.xxxx					10	0.833
OC	メノコ	目の子	名詞-普通名詞-一般		和	x.xxxx					10	0.833
OC	シク	四苦	名詞-普通名詞-一般		漢	x.xxxx					10	0.833
OC	スワ	スワ	名詞-固有名詞-地名-一般		固	1.2590	体	主体	公私	固有地名	10	0.833
OC	リトマス	リトマス	名詞-普通名詞-一般	litmus	外	x.xxxx					10	0.833
OC	トビコミ	飛び込み	名詞-普通名詞-一般		和	1.1532	体	関係	作用	入り・入れ	10	0.833
OC	イル	イル	名詞-固有名詞-人名-一般		固	x.xxxx					10	0.833
OC	ジョウ	状	接尾辞-名詞的-一般		漢	1.3122	体	活動	言語	通信	10	0.833
OC	メートル	メートル	名詞-普通名詞-助数詞可能	metre	外	1.2590	体	主体	公私	固有地名	10	0.833
OC	ニャホ	ニャホ	名詞-固有名詞-人名-一般	Nyaho	固	x.xxxx					10	0.833
OC	エアロビ	エアロビ	名詞-普通名詞-一般	aerobics	外	x.xxxx					10	0.833
OC	テカテカ	てかてか	形状詞-一般		和	x.xxxx					10	0.833
OC	ポテチ	ポテチ	名詞-普通名詞-一般		外	x.xxxx					10	0.833
OC	バラニク	ばら肉	名詞-普通名詞-一般		混	x.xxxx					10	0.833
OC	カブ	カブ	名詞-普通名詞-一般	cub	外	1.2760	体	主体	機関	同盟・団体	10	0.833
OC	オオアザ	大字	名詞-普通名詞-一般		和	x.xxxx					10	0.833
OC	ツナ	綱	名詞-普通名詞-一般		和	1.4160	体	生産物	資材	コード・縄・綱など	10	0.833
OC	シッカ	膝下	名詞-普通名詞-一般		漢	x.xxxx					10	0.833
OC	ハッカ	薄荷	名詞-普通名詞-一般		漢	x.xxxx					10	0.833
OC	オカザキ	オカザキ	名詞-固有名詞-人名-姓		固	1.2590	体	主体	公私	固有地名	10	0.833
OC	ス	巣	名詞-普通名詞-一般		和	x.xxxx					10	0.833
OC	モン	門	名詞-普通名詞-一般		漢	1.2590	体	主体	公私	固有地名	10	0.833
OC	ヤボウ	野望	名詞-普通名詞-一般		漢	x.xxxx					10	0.833
OC	カンコウチョウ	官公庁	名詞-普通名詞-一般		漢	x.xxxx					10	0.833
OC	ホンダ	ホンダ	名詞-固有名詞-人名-姓		固	x.xxxx					10	0.833
OC	ヤメル	止める	動詞-一般		和	2.1563	用	関係	作用	防止・妨害・回避	10	0.833
OC	デラックス	デラックス	形状詞-一般	deluxe	外	3.3300	相	活動	生活	文化・歴史・風俗	10	0.833
OC	イイワタス	言い渡す	動詞-一般		和	2.3140	用	活動	言語	宣告・宣言・発表	10	0.833
OC	アイ	アイ	名詞-普通名詞-一般	I	外						10	0.833
OC	ジュビロ	ジュビロ	名詞-普通名詞-一般	Jubilo	外	x.xxxx					10	0.833
OC	ハザード	ハザード	名詞-普通名詞-一般	hazard	外	x.xxxx					10	0.833
OC	ノーパン	ノーパン	名詞-普通名詞-一般		外	x.xxxx					10	0.833
OC	コキ	子機	名詞-普通名詞-一般		混	x.xxxx					10	0.833
OC	トバシ	飛ばし	名詞-普通名詞-一般		和	x.xxxx					10	0.833
OC	モーラ	モーラ	名詞-普通名詞-一般	mora	外	x.xxxx					10	0.833
OC	ジリ	じり	副詞		和	x.xxxx					10	0.833
OC	オロオロ	おろおろ	副詞		和	3.3013	相	活動	心	安心・焦燥・満足	10	0.833
OC	プラシーボ	プラシーボ	名詞-普通名詞-一般	placebo	外	x.xxxx					10	0.833
OC	ジシツ	自室	名詞-普通名詞-一般		漢	x.xxxx					10	0.833
OC	ガミガミ	がみがみ	副詞		和	x.xxxx					10	0.833
OC	トキ	トキ	名詞-固有名詞-人名-名		固						10	0.833
OC	リョウジ	領事	名詞-普通名詞-一般		漢	1.2411	体	主体	成員	管理的・書記的職業	10	0.833
OC	カオダシ	顔出し	名詞-普通名詞-一般		和	x.xxxx					10	0.833
OC	コンガン	懇願	名詞-普通名詞-サ変可能		漢	1.3660	体	活動	待遇	請求・依頼	10	0.833
OC	エーエス	ＡＳ	名詞-普通名詞-一般		記号	x.xxxx					10	0.833
OC	ダイチ	ダイチ	名詞-固有名詞-人名-姓		固	x.xxxx					10	0.833
OC	グロテスク	グロテスク	形状詞-一般	grotesque	外	3.3300	相	活動	生活	文化・歴史・風俗	10	0.833
OC	ノドカ	長閑	形状詞-一般		和	x.xxxx					10	0.833
OC	シュウトク	拾得	名詞-普通名詞-サ変可能		漢	x.xxxx					10	0.833
OC	ハズミ	弾み	名詞-普通名詞-一般		和	1.1511	体	関係	作用	動揺・回転	10	0.833
OC	ニシン	鰊	名詞-普通名詞-一般		和	x.xxxx					10	0.833
OC	ムザン	無残	形状詞-一般		漢	3.3012	相	活動	心	恐れ・怒り・悔しさ	10	0.833
OC	ハザマ	狭間	名詞-普通名詞-一般		和	1.1721	体	関係	空間	境・間	10	0.833
OC	ホコル	誇る	動詞-一般		和	x.xxxx					10	0.833
OC	カンシ	冠詞	名詞-普通名詞-一般		漢	x.xxxx					10	0.833
OC	グウゼン	偶然	名詞-普通名詞-形状詞可能		漢	1.1112	体	関係	類	因果	10	0.833
OC	タイ	隊	接尾辞-名詞的-一般		漢	1.1951	体	関係	量	群・組・対	10	0.833
OC	トオリ	通り	名詞-普通名詞-助数詞可能		和	1.1331	体	関係	様相	特徴	10	0.833
OC	バザール	バザール	名詞-普通名詞-一般	bazar	外	x.xxxx					10	0.833
OC	シュッピ	出費	名詞-普通名詞-サ変可能		漢	1.3730	体	活動	経済	価格・費用	10	0.833
OC	ニュウシュッキン	入出金	名詞-普通名詞-サ変可能		漢	x.xxxx					10	0.833
OC	アンコク	暗黒	名詞-普通名詞-一般		漢	1.5010	体	自然	自然	光	10	0.833
OC	シャミ	三味	名詞-普通名詞-一般		漢	x.xxxx					10	0.833
OC	カヌー	カヌー	名詞-普通名詞-一般	canoe	外	x.xxxx					10	0.833
OC	オトコズキ	男好き	名詞-普通名詞-一般		和	1.3422	体	活動	行為	威厳・行儀・品行	10	0.833
OC	ハヤオキ	早起き	名詞-普通名詞-サ変可能		和	1.3330	体	活動	生活	生活・起臥	10	0.833
OC	アタラシイ	新しい	形容詞-一般		和	x.xxxx					10	0.833
OC	ピリ	ぴり	副詞		和	3.5050	相	自然	自然	味	10	0.833
OC	ユマク	油膜	名詞-普通名詞-一般		漢	x.xxxx					10	0.833
OC	ソウ	葬	接尾辞-名詞的-一般		漢	x.xxxx					10	0.833
OC	ミタカ	ミタカ	名詞-固有名詞-地名-一般		固	x.xxxx					10	0.833
OC	ブライト	ブライト	形状詞-一般	bright	外	x.xxxx					10	0.833
OC	フジサワ	フジサワ	名詞-固有名詞-地名-一般		固	x.xxxx					10	0.833
OC	ジャクショウ	弱小	名詞-普通名詞-形状詞可能		漢	x.xxxx					10	0.833
OC	ヒョウテキ	標的	名詞-普通名詞-一般		漢	x.xxxx					10	0.833
OC	トモコ	トモコ	名詞-固有名詞-人名-名		固						10	0.833
OC	アキス	空き巣	名詞-普通名詞-一般		和	x.xxxx					10	0.833
OC	フィーバー	フィーバー	名詞-普通名詞-サ変可能	fever	外	1.3002	体	活動	心	感動・興奮	10	0.833
OC	ワコール	ワコール	名詞-固有名詞-一般		固	x.xxxx					10	0.833
OC		（’Ａ｀）	補助記号-ＡＡ-顔文字		記号	x.xxxx					10	0.833
OC	ロンギ	論議	名詞-普通名詞-サ変可能		漢	1.3133	体	活動	言語	会議・論議	10	0.833
OC	アミダス	編み出す	動詞-一般		和	x.xxxx					10	0.833
OC	エンヤ	エンヤ	名詞-固有名詞-人名-一般	Enya	固	1.2390	体	主体	人物	固有人名	10	0.833
OC	ガイデン	外伝	名詞-普通名詞-一般		漢	x.xxxx					10	0.833
OC	ヘリ	縁	名詞-普通名詞-一般		和	1.1111	体	関係	類	本末	10	0.833
OC	タイシ	太子	名詞-普通名詞-一般		漢	x.xxxx					10	0.833
OC	ベンガク	勉学	名詞-普通名詞-サ変可能		漢	x.xxxx					10	0.833
OC	ヒラツカ	ヒラツカ	名詞-固有名詞-地名-一般		固	x.xxxx					10	0.833
OC	カンベツ	鑑別	名詞-普通名詞-サ変可能		漢	x.xxxx					10	0.833
OC	スリランカ	スリランカ	名詞-固有名詞-地名-国	Sri Lanka	固	1.2590	体	主体	公私	固有地名	10	0.833
OC	ジュ	ジュ	名詞-普通名詞-一般	je	外	x.xxxx					10	0.833
OC	テキシ	敵視	名詞-普通名詞-サ変可能		漢	x.xxxx					10	0.833
OC	リ	リ	記号-一般		記号	1.2390	体	主体	人物	固有人名	10	0.833
OC	ゼッコウ	絶好	名詞-普通名詞-一般		漢	3.1332	相	関係	様相	良不良・適不適	10	0.833
OC	トロンボーン	トロンボーン	名詞-普通名詞-一般	trombone	外	x.xxxx					10	0.833
OC	ケッソク	結束	名詞-普通名詞-サ変可能		漢	1.1550	体	関係	作用	合体・出会い・集合など	10	0.833
OC	ウォッシュ	ウォッシュ	名詞-普通名詞-一般	wash	外	x.xxxx					10	0.833
OC	バス	バス	名詞-普通名詞-一般	bass（魚）	外	1.5504	体	自然	動物	魚類	10	0.833
OC	サンボ	サンボ	名詞-普通名詞-一般	sambo	外	1.3374	体	活動	生活	スポーツ	10	0.833
OC	オン	音	名詞-普通名詞-一般		漢	1.3113	体	活動	言語	文字	10	0.833
OC	スケルトン	スケルトン	名詞-普通名詞-一般	skeleton	外	x.xxxx					10	0.833
OC	イッシン	一新	名詞-普通名詞-サ変可能		漢	1.1500	体	関係	作用	作用・変化	10	0.833
OC	ハタク	叩く	動詞-一般		和	2.3392	用	活動	生活	手足の動作	10	0.833
OC	スナバ	砂場	名詞-普通名詞-一般		和	1.4700	体	生産物	土地利用	地類（土地利用）	10	0.833
OC	モロヘイヤ	モロヘイヤ	名詞-普通名詞-一般		外	x.xxxx					10	0.833
OC	ガムシャラ	我武者羅	形状詞-一般		和	x.xxxx					10	0.833
OC	クルム	包む	動詞-一般		和	2.1535	用	関係	作用	包み・覆いなど	10	0.833
OC	ラベンハム	ラベンハム	名詞-固有名詞-一般	Lavenham	固	x.xxxx					10	0.833
OC	クワス	食わす	動詞-一般		和	x.xxxx					10	0.833
OC	ドウショクブツ	動植物	名詞-普通名詞-一般		漢	x.xxxx					10	0.833
OC	サクラバ	サクラバ	名詞-固有名詞-人名-姓		固	x.xxxx					10	0.833
OC	マイコン	マイコン	名詞-普通名詞-一般	microcomputer	外	x.xxxx					10	0.833
OC	トリツギ	取り次ぎ	名詞-普通名詞-一般		和	x.xxxx					10	0.833
OC	ズル	ずる	副詞		和	x.xxxx					10	0.833
OC	ヤマムラ	ヤマムラ	名詞-固有名詞-人名-姓		固	x.xxxx					10	0.833
OC	ゴミステ	塵捨て	名詞-普通名詞-一般		和	x.xxxx					10	0.833
OC	テレキャス	テレキャス	名詞-普通名詞-一般		外	x.xxxx					10	0.833
OC	ソゴウ	そごう	名詞-固有名詞-一般		固						10	0.833
OC	メニエール	メニエール	名詞-固有名詞-人名-一般	Meniere	固	x.xxxx					10	0.833
OC	メアリー	メアリー	名詞-固有名詞-人名-一般	Mary	固	x.xxxx					10	0.833
OC	ピーエヌジー	ＰＮＧ	名詞-普通名詞-一般		記号	x.xxxx					10	0.833
OC	ミカン	未完	名詞-普通名詞-一般		漢	x.xxxx					10	0.833
OC	ジカ	直	名詞-普通名詞-一般		漢	3.1911	相	関係	量	長短・高低・深浅・厚薄・遠近	10	0.833
OC	マッキー	マッキー	名詞-固有名詞-人名-一般	外国	固	x.xxxx					10	0.833
OC	コウラ	甲羅	名詞-普通名詞-一般		漢	1.5606	体	自然	身体	骨・歯・爪・角・甲	10	0.833
OC	セクター	セクター	名詞-普通名詞-一般	sector	外	1.1100	体	関係	類	類・例	10	0.833
OC	セツデン	節電	名詞-普通名詞-サ変可能		漢	x.xxxx					10	0.833
OC	カラサワ	カラサワ	名詞-固有名詞-人名-姓		固						10	0.833
OC	メリーズ	メリーズ	名詞-固有名詞-一般		固	x.xxxx					10	0.833
OC	キュービック	キュービック	名詞-普通名詞-一般	cubic	外	x.xxxx					10	0.833
OC	チャケイ	茶系	名詞-普通名詞-一般		漢	x.xxxx					10	0.833
OC	ショウセツ	小節	名詞-普通名詞-一般		漢	1.1962	体	関係	量	助数接辞	10	0.833
OC	ムクイ	報い	名詞-普通名詞-一般		和	x.xxxx					10	0.833
OC	ホンケン	本件	名詞-普通名詞-一般		漢	x.xxxx					10	0.833
OC	マカイ	魔界	名詞-普通名詞-一般		漢	x.xxxx					10	0.833
OC	ピーシー	ＰＣ	名詞-普通名詞-一般		記号	x.xxxx					10	0.833
OC	リクライニング	リクライニング	名詞-普通名詞-一般	reclining	外	x.xxxx					10	0.833
OC	サイダン	裁断	名詞-普通名詞-サ変可能		漢	1.3067	体	活動	心	決心・解決・決定・迷い	10	0.833
OC	モズク	水雲	名詞-普通名詞-一般		和	x.xxxx					10	0.833
OC	ハグレル	逸れる	動詞-一般		和	2.1520	用	関係	作用	進行・過程・経由	10	0.833
OC	ユビキタス	ユビキタス	名詞-普通名詞-一般	ubiquitous	外	x.xxxx					10	0.833
OC	ガサガサ	がさがさ	形状詞-一般		和	x.xxxx					10	0.833
OC	アワー	アワー	名詞-普通名詞-一般	our	外	x.xxxx					10	0.833
OC	ヌルメ	温め	形状詞-一般		和	x.xxxx					10	0.833
OC	タマリ	溜まり	名詞-普通名詞-一般		和	x.xxxx					10	0.833
OC	ハンジョウ	繁盛	名詞-普通名詞-サ変可能		漢	1.3790	体	活動	経済	貧富	10	0.833
OC	ポジ	ポジ	名詞-普通名詞-一般		外	x.xxxx					10	0.833
OC	カワハラ	カワハラ	名詞-固有名詞-人名-姓		固	x.xxxx					10	0.833
OC	コウリ	高利	名詞-普通名詞-一般		漢	x.xxxx					10	0.833
OC	ミーア	ミーア	名詞-普通名詞-一般	mia	外	x.xxxx					10	0.833
OC	カズ	数	名詞-普通名詞-一般		和	x.xxxx					10	0.833
OC	カテ	糧	名詞-普通名詞-一般		和	1.4300	体	生産物	食料	食料	10	0.833
OC	ユミズ	湯水	名詞-普通名詞-一般		和	x.xxxx					10	0.833
OC	インジケーター	インジケーター	名詞-普通名詞-一般	indicator	外	x.xxxx					10	0.833
OC	ハネル	撥ねる	動詞-一般		和	2.1561	用	関係	作用	当たり・打ちなど	10	0.833
OC	ガタ	がた	名詞-普通名詞-一般		和	x.xxxx					10	0.833
OC	ワルツ	ワルツ	名詞-普通名詞-一般	waltz	外	x.xxxx					10	0.833
OC	ヨコタ	ヨコタ	名詞-固有名詞-人名-姓		固	x.xxxx					10	0.833
OC	グシャグシャ	ぐしゃぐしゃ	形状詞-一般		和	x.xxxx					10	0.833
OC	ドウミン	道民	名詞-普通名詞-一般		漢	1.2301	体	主体	人物	国民・住民	10	0.833
OC	ムショ	務所	名詞-普通名詞-一般		漢	x.xxxx					10	0.833
OC	ボンボン	ぼんぼん	副詞		和	x.xxxx					10	0.833
OC	ドウ	道	接尾辞-名詞的-一般		漢	1.2550	体	主体	公私	政治的区画	10	0.833
OC	ソンズル	損ずる	動詞-一般		混	x.xxxx					10	0.833
OC	ヒュウガワ	ヒュウガワ	名詞-固有名詞-地名-一般		固	x.xxxx					10	0.833
OC	イチハヤク	逸早く	副詞		和	3.1671	相	関係	時間	即時	10	0.833
OC	ワスレカケル	忘れ掛ける	動詞-一般		和	x.xxxx					10	0.833
OC	ヨゴレオトシ	汚れ落とし	名詞-普通名詞-一般		和	x.xxxx					10	0.833
OC	ヤヨイ	ヤヨイ	名詞-固有名詞-地名-一般		固	x.xxxx					10	0.833
OC	ワルイ	悪い	形容詞-一般		和	3.3021	相	活動	心	敬意・感謝・信頼など	10	0.833
OC	ルイケイ	累計	名詞-普通名詞-サ変可能		漢	1.3064	体	活動	心	測定・計算	10	0.833
OC	スギヤマ	スギヤマ	名詞-固有名詞-人名-姓		固						10	0.833
OC	ケンスイ	懸垂	名詞-普通名詞-サ変可能		漢	x.xxxx					10	0.833
OC	ハグクム	育む	動詞-一般		和	x.xxxx					10	0.833
OC	ツカノマ	束の間	名詞-普通名詞-一般		和	1.1600	体	関係	時間	時間	10	0.833
OC	ミキ	ミキ	名詞-固有名詞-一般		固						10	0.833
OC	ハイド	ハイド	名詞-普通名詞-一般	hyde	外	x.xxxx					10	0.833
OC	ウガイグスリ	嗽薬	名詞-普通名詞-一般		和	x.xxxx					10	0.833
OC	トビアガル	飛び上がる	動詞-一般		和	2.1522	用	関係	作用	走り・飛び・流れなど	10	0.833
OC	コヤシ	肥やし	名詞-普通名詞-一般		和	x.xxxx					10	0.833
OC	タフ	タフ	形状詞-一般	tough	外	3.5710	相	自然	生命	生理・病気など	10	0.833
OC	カンケイ	関係	名詞-普通名詞-サ変可能		漢	1.3500	体	活動	交わり	交わり	10	0.833
OC	ヘンジョウ	返上	名詞-普通名詞-サ変可能		漢	x.xxxx					10	0.833
OC	ナイター	ナイター	名詞-普通名詞-一般	nighter	外	x.xxxx					10	0.833
OC	モモエ	モモエ	名詞-固有名詞-人名-名		固	x.xxxx					10	0.833
OC	ユウジン	有人	名詞-普通名詞-一般		漢	1.1200	体	関係	存在	存在	10	0.833
OC	キバラシ	気晴らし	名詞-普通名詞-サ変可能		混	x.xxxx					10	0.833
OC	ディーティー	ＤＴ	名詞-普通名詞-一般		記号	1.4710	体	生産物	土地利用	道路・橋	10	0.833
OC	イツワリ	偽り	名詞-普通名詞-一般		和	1.3071	体	活動	心	論理・証明・偽り・誤り・訂正など	10	0.833
OC	ハレンチ	破廉恥	名詞-普通名詞-形状詞可能		漢	x.xxxx					10	0.833
OC	チュウシン	忠臣	名詞-普通名詞-一般		漢	x.xxxx					10	0.833
OC	サクキ	昨季	名詞-普通名詞-一般		漢	1.1642	体	関係	時間	過去	10	0.833
OC	ツル	つる	副詞		和	3.5030	相	自然	自然	音	10	0.833
OC	エスプレッソ	エスプレッソ	名詞-普通名詞-一般	espresso	外	x.xxxx					10	0.833
OC	コシヌケ	腰抜け	名詞-普通名詞-一般		和	x.xxxx					10	0.833
OC	スベリダイ	滑り台	名詞-普通名詞-一般		混	2.1522	用	関係	作用	走り・飛び・流れなど	10	0.833
OC	テイラー	テイラー	名詞-固有名詞-人名-一般	Taylor	固	x.xxxx					10	0.833
OC	ブッキラボウ	ぶっきらぼう	名詞-普通名詞-形状詞可能		混	3.3030	相	活動	心	表情・態度	10	0.833
OC	オクソコ	奥底	名詞-普通名詞-一般		和	1.1771	体	関係	空間	奥・底・陰	10	0.833
OC	エックスエムエル	ＸＭＬ	名詞-普通名詞-一般		記号	x.xxxx					10	0.833
OC	エンシ	遠視	名詞-普通名詞-一般		漢	x.xxxx					10	0.833
OC	キンギン	金銀	名詞-普通名詞-一般		漢	x.xxxx					10	0.833
OC	オオスギ	オオスギ	名詞-固有名詞-人名-姓		固						10	0.833
OC	エンマ	閻魔	名詞-固有名詞-一般		固	x.xxxx					10	0.833
OC	デンデン	電電	名詞-固有名詞-一般		固	x.xxxx					10	0.833
OC	ダンセン	断線	名詞-普通名詞-サ変可能		漢	x.xxxx					10	0.833
OC	モガク	もがく	動詞-一般		和	x.xxxx					10	0.833
OC	ゼンチ	前置	名詞-普通名詞-一般		漢	x.xxxx					10	0.833
OC	カラフト	カラフト	名詞-固有名詞-地名-一般		固	1.2590	体	主体	公私	固有地名	10	0.833
OC	コーデュロイ	コーデュロイ	名詞-普通名詞-一般	corduroy	外	x.xxxx					10	0.833
OC	フィジカル	フィジカル	形状詞-一般	physical	外	x.xxxx					10	0.833
OC	フヘン	普遍	名詞-普通名詞-形状詞可能		漢	1.1200	体	関係	存在	存在	10	0.833
OC	ウエ	上	名詞-普通名詞-副詞可能		和	1.2110	体	主体	家族	夫婦	10	0.833
OC		（⌒∇⌒）	補助記号-ＡＡ-顔文字		記号	x.xxxx					10	0.833
OC	ツネル	抓る	動詞-一般		和	2.3392	用	活動	生活	手足の動作	10	0.833
OC	リクロ	陸路	名詞-普通名詞-一般		漢	1.1520	体	関係	作用	進行・過程・経由	10	0.833
OC	ヒナマツリ	雛祭り	名詞-普通名詞-一般		和	x.xxxx					10	0.833
OC	シメル	しめる	助動詞		和						10	0.833
OC	ヤキツケ	焼き付け	名詞-普通名詞-サ変可能		和	x.xxxx					10	0.833
OC	ヤク	ヤク	名詞-普通名詞-一般	yak	外	x.xxxx					10	0.833
OC	ナマリ	鉛	名詞-普通名詞-一般		和	1.5110	体	自然	物質	元素	10	0.833
OC	ザンパイ	惨敗	名詞-普通名詞-サ変可能		漢	1.3570	体	活動	交わり	勝敗	10	0.833
OC	アイボウ	相棒	名詞-普通名詞-一般		混	1.2200	体	主体	仲間	相手・仲間	10	0.833
OC	ゴマキ	ゴマキ	名詞-固有名詞-人名-一般		固	x.xxxx					10	0.833
OC			URL			1.1780	体	関係	空間	ふち・そば・まわり・沿い	10	0.833
OC	カスピ	カスピ	名詞-固有名詞-地名-一般		固	x.xxxx					10	0.833
OC	ヨクヨク	良く良く	副詞		和	3.1920	相	関係	量	程度	10	0.833
OC	テカガミ	手鏡	名詞-普通名詞-一般		和	x.xxxx					10	0.833
OC	ホンワカ	ほんわか	副詞		和	x.xxxx					10	0.833
OC	ギョグン	魚群	名詞-普通名詞-一般		漢	x.xxxx					10	0.833
OC	フクスル	服する	動詞-一般		混	x.xxxx					10	0.833
OC	ソ	ソ	名詞-固有名詞-人名-姓		固	x.xxxx					10	0.833
OC	オオビン	大瓶	名詞-普通名詞-一般		混	x.xxxx					10	0.833
OC	フズイ	不随	名詞-普通名詞-一般		漢	x.xxxx					10	0.833
OC	レイサイ	零細	形状詞-一般		漢	3.1912	相	関係	量	広狭・大小	10	0.833
OC	ドイナカ	ど田舎	名詞-普通名詞-一般		和	x.xxxx					10	0.833
OC	テキーラ	テキーラ	名詞-普通名詞-一般	tequila	外	x.xxxx					10	0.833
OC	リッキョウ	立教	名詞-普通名詞-一般		漢	1.2630	体	主体	社会	社寺・学校	10	0.833
OC	トドコオリ	滞り	名詞-普通名詞-一般		和	x.xxxx					10	0.833
OC	ドウネン	同年	名詞-普通名詞-副詞可能		漢	1.1630	体	関係	時間	年	10	0.833
OC	ハリドメ	張り止め	名詞-普通名詞-一般		和	x.xxxx					10	0.833
OC	カシダシ	貸し出し	名詞-普通名詞-一般		和	1.3780	体	活動	経済	貸借	10	0.833
OC	モンモン	悶々	形状詞-タリ		漢	3.3014	相	活動	心	苦悩・悲哀	10	0.833
OC	ブンザイ	分際	名詞-普通名詞-一般		漢	x.xxxx					10	0.833
OC	パラメーター	パラメーター	名詞-普通名詞-一般	parameter	外	x.xxxx					10	0.833
OC	フシ	父子	名詞-普通名詞-一般		漢	x.xxxx					10	0.833
OC	ハイビ	配備	名詞-普通名詞-サ変可能		漢	1.3850	体	活動	事業	技術・設備・修理	10	0.833
OC	キッコロ	キッコロ	名詞-固有名詞-一般		固	x.xxxx					10	0.833
OC	グル	ぐる	副詞		和	3.5030	相	自然	自然	音	10	0.833
OC	イケダ	イケダ	名詞-固有名詞-地名-一般		固	1.2390	体	主体	人物	固有人名	10	0.833
OC	トリエ	取り柄	名詞-普通名詞-一般		和	x.xxxx					10	0.833
OC	パワー	パワー	名詞-普通名詞-一般	power	外	x.xxxx					10	0.833
OC	ニチダイ	日大	名詞-固有名詞-一般		固	1.2630	体	主体	社会	社寺・学校	10	0.833
OC	ジュケイ	受刑	名詞-普通名詞-サ変可能		漢	x.xxxx					10	0.833
OC	ジレンマ	ジレンマ	名詞-普通名詞-一般	dilemma	外	1.1120	体	関係	類	相対	10	0.833
OC	コウシン	口唇	名詞-普通名詞-一般		漢	x.xxxx					10	0.833
OC	ライアン	ライアン	名詞-固有名詞-人名-一般	外国	固						10	0.833
OC	シヨウ	脂溶	名詞-普通名詞-一般		漢	1.5160	体	自然	物質	物質の変化	10	0.833
OC	ラルフ	ラルフ	名詞-固有名詞-人名-一般	外国	固						10	0.833
OC	シマタニ	シマタニ	名詞-固有名詞-人名-姓		固	x.xxxx					10	0.833
OC	サンカク	参画	名詞-普通名詞-サ変可能		漢	x.xxxx					10	0.833
OC	ハンセン	ハンセン	名詞-固有名詞-人名-一般	Hansen	固						10	0.833
OC	オオゼキ	大関	名詞-普通名詞-一般		和	1.2410	体	主体	成員	専門的・技術的職業	10	0.833
OC	ヤマグチ	ヤマグチ	名詞-固有名詞-地名-一般		固	1.2390	体	主体	人物	固有人名	10	0.833
OC	コウガイ	公害	名詞-普通名詞-一般		漢	1.3310	体	活動	生活	人生・禍福	10	0.833
OC	キッカ	菊花	名詞-普通名詞-一般		漢	x.xxxx					10	0.833
OC	セイコー	セイコー	名詞-固有名詞-一般		固	x.xxxx					10	0.833
OC	カ	加	名詞-普通名詞-一般		漢	x.xxxx					10	0.833
OC	ドラマー	ドラマー	名詞-普通名詞-一般	drummer	外	x.xxxx					10	0.833
OC	イエン	以遠	名詞-普通名詞-一般		漢	x.xxxx					10	0.833
OC	シンショ	信書	名詞-普通名詞-一般		漢	x.xxxx					10	0.833
OC	ワケメ	分け目	名詞-普通名詞-一般		和	x.xxxx					10	0.833
OC	プレリュード	プレリュード	名詞-普通名詞-一般	prelude	外	x.xxxx					10	0.833
OC	スサム	荒む	動詞-一般		和	2.1344	用	関係	様相	支障・損じ・荒廃	10	0.833
OC	セシュ	施主	名詞-普通名詞-一般		漢	x.xxxx					10	0.833
OC	アラサガシ	粗捜し	名詞-普通名詞-一般		和	x.xxxx					10	0.833
OC	トイ	トイ	名詞-固有名詞-地名-一般		固	x.xxxx					10	0.833
OC	ブウ	ぶう	副詞		和	x.xxxx					10	0.833
OC	トウエイ	東映	名詞-固有名詞-一般		固						10	0.833
OC	ネコズキ	猫好き	名詞-普通名詞-一般		和	x.xxxx					10	0.833
OC	タイニチ	対日	名詞-普通名詞-一般		漢	1.1120	体	関係	類	相対	10	0.833
OC	ハシカ	麻疹	名詞-普通名詞-一般		和	x.xxxx					10	0.833
OC	キャクソウ	客層	名詞-普通名詞-一般		漢	x.xxxx					10	0.833
OC	ニチギン	日銀	名詞-固有名詞-一般		固	1.2640	体	主体	社会	事務所・市場・駅など	10	0.833
OC	サワ	サワ	名詞-固有名詞-人名-姓		固	x.xxxx					10	0.833
OC	シンニン	新任	名詞-普通名詞-サ変可能		漢	1.3630	体	活動	待遇	人事	10	0.833
