register	UniDic:lForm	UniDic:lemma	UniDic:pos	UniDic:subLemma	UniDic:wType	WLSP:article number	WLSP:class	WLSP:division	WLSP:section	WLSP:article	frequency	pmw
LB	ホウゲン	放言	名詞-普通名詞-サ変可能		漢	x.xxxx					14	0.392
LB	ジュール	ジュール	名詞-普通名詞-助数詞可能	joule	外	1.1962	体	関係	量	助数接辞	14	0.392
LB	カラタチ	枳殻	名詞-普通名詞-一般		和	x.xxxx					14	0.392
LB	セイソウ	西走	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	ヘイクロウ	ヘイクロウ	名詞-固有名詞-人名-名		固	x.xxxx					14	0.392
LB	ショウフク	妾腹	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	ボクリ	木履	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	テンコク	篆刻	名詞-普通名詞-サ変可能		漢	x.xxxx					14	0.392
LB	ハエ	南風	名詞-普通名詞-一般		和	1.5151	体	自然	物質	風	14	0.392
LB	クリイレル	繰り入れる	動詞-一般		和	x.xxxx					14	0.392
LB	ギンキ	銀器	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	ヒロノミヤ	ヒロノミヤ	名詞-固有名詞-人名-一般		固						14	0.392
LB	ガンモ	ガンモ	名詞-固有名詞-一般		固	x.xxxx					14	0.392
LB	コゲクサイ	焦げ臭い	形容詞-一般		和	x.xxxx					14	0.392
LB	トウシン	灯心	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	オモウサマ	思う様	副詞		和	x.xxxx					14	0.392
LB	コンゴウ	金剛	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	アグネル	あぐねる	動詞-一般		和	x.xxxx					14	0.392
LB	セキカ	石化	名詞-普通名詞-サ変可能		漢	x.xxxx					14	0.392
LB	ナンチョウ	難聴	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	ハマノ	ハマノ	名詞-固有名詞-人名-姓		固	x.xxxx					14	0.392
LB	ドウギ	胴着	名詞-普通名詞-一般		混	x.xxxx					14	0.392
LB	ドブ	溝	名詞-普通名詞-一般		和	1.1830	体	関係	形	穴・口	14	0.392
LB	スイゼンジ	スイゼンジ	名詞-固有名詞-人名-姓		固	x.xxxx					14	0.392
LB	ソウザイ	総菜	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	ハダン	破談	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	ロシアン	ロシアン	名詞-普通名詞-一般	Russian	外	x.xxxx					14	0.392
LB	バイヤク	売薬	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	メイビン	明敏	名詞-普通名詞-形状詞可能		漢	x.xxxx					14	0.392
LB	クリュージ	クリュージ	名詞-固有名詞-人名-一般		固	x.xxxx					14	0.392
LB	スリアシ	摺り足	名詞-普通名詞-一般		和	x.xxxx					14	0.392
LB	エンサ	怨嗟	名詞-普通名詞-サ変可能		漢	x.xxxx					14	0.392
LB	チクブ	チクブ	名詞-固有名詞-地名-一般		固	x.xxxx					14	0.392
LB	ミチゾイ	道沿い	名詞-普通名詞-一般		和	1.1780	体	関係	空間	ふち・そば・まわり・沿い	14	0.392
LB	ソバイ	ソバイ	名詞-固有名詞-人名-名		固	x.xxxx					14	0.392
LB	ダンリン	檀林	名詞-普通名詞-一般		混	x.xxxx					14	0.392
LB	クンコウ	勲功	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	サイジョ	才女	名詞-普通名詞-一般		漢	1.2340	体	主体	人物	人物	14	0.392
LB	モラーヌ	モラーヌ	名詞-固有名詞-一般	Morane	固	x.xxxx					14	0.392
LB	クロミ	黒み	名詞-普通名詞-一般		和	x.xxxx					14	0.392
LB	ハク	白	接頭辞		漢	1.3610	体	活動	待遇	公式・公平	14	0.392
LB	モウジョウ	網状	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	ザームエル	ザームエル	名詞-固有名詞-人名-一般		固	x.xxxx					14	0.392
LB	カゾウ	家蔵	名詞-普通名詞-サ変可能		漢	x.xxxx					14	0.392
LB	オオアレ	大荒れ	名詞-普通名詞-形状詞可能		和	x.xxxx					14	0.392
LB	チュウユ	注油	名詞-普通名詞-サ変可能		漢	x.xxxx					14	0.392
LB	ヤマドリ	山鳥	名詞-普通名詞-一般		和	x.xxxx					14	0.392
LB	セイユ	製油	名詞-普通名詞-サ変可能		漢	x.xxxx					14	0.392
LB	ケズリ	削り	名詞-普通名詞-一般		和	x.xxxx					14	0.392
LB	シンセイ	新政	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	レイガク	礼楽	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	チクリン	竹林	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	ゼム	ゼム	名詞-普通名詞-一般	gem	外	x.xxxx					14	0.392
LB	ブランデンブルク	ブランデンブルク	名詞-固有名詞-地名-一般	Brandenburg	固	x.xxxx					14	0.392
LB	キンジツ	近日	名詞-普通名詞-副詞可能		漢	1.1643	体	関係	時間	未来	14	0.392
LB	リョウドウ	両道	名詞-普通名詞-一般		漢	1.1220	体	関係	存在	成立	14	0.392
LB	ゲンキョク	原曲	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	ナンロク	南麓	名詞-普通名詞-一般		漢	1.5240	体	自然	天地	山野	14	0.392
LB	ドウヨ	ドウヨ	名詞-固有名詞-人名-名		固						14	0.392
LB	セイドウ	政道	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	カイバラ	カイバラ	名詞-固有名詞-人名-姓		固	x.xxxx					14	0.392
LB	イソキチ	イソキチ	名詞-固有名詞-人名-名		固	x.xxxx					14	0.392
LB	バートランド	バートランド	名詞-固有名詞-人名-一般	外国	固	x.xxxx					14	0.392
LB	トウハン	陶板	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	ジンボウチョウ	ジンボウチョウ	名詞-固有名詞-地名-一般		固	x.xxxx					14	0.392
LB	シシ	死屍	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	エバタ	エバタ	名詞-固有名詞-人名-姓		固	x.xxxx					14	0.392
LB	エフケー	ＦＫ	名詞-普通名詞-一般		記号	x.xxxx					14	0.392
LB	クルド	クルド	名詞-固有名詞-一般		固	x.xxxx					14	0.392
LB	リヅメ	理詰め	名詞-普通名詞-一般		混	x.xxxx					14	0.392
LB	アンイツ	安逸	名詞-普通名詞-形状詞可能		漢	x.xxxx					14	0.392
LB	トウチャ	闘茶	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	ハキチラス	吐き散らす	動詞-一般		和	x.xxxx					14	0.392
LB	ハシヒメ	ハシヒメ	名詞-固有名詞-人名-一般		固	x.xxxx					14	0.392
LB	センドウ	センドウ	名詞-固有名詞-人名-姓		固	x.xxxx					14	0.392
LB	ハジ	ハジ	名詞-固有名詞-人名-姓		固	x.xxxx					14	0.392
LB	イッサツ	一札	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	ニトベ	ニトベ	名詞-固有名詞-人名-姓		固	x.xxxx					14	0.392
LB	クジョウ	クジョウ	名詞-固有名詞-地名-一般		固	x.xxxx					14	0.392
LB	リキドウザン	リキドウザン	名詞-固有名詞-人名-一般		固	x.xxxx					14	0.392
LB	コンメイ	コンメイ	名詞-固有名詞-地名-一般		固	x.xxxx					14	0.392
LB	トノヅカ	殿塚	名詞-普通名詞-一般		和	x.xxxx					14	0.392
LB	キンラン	金襴	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	カキタス	書き足す	動詞-一般		和	x.xxxx					14	0.392
LB	ラウンド	ラウンド	名詞-普通名詞-一般	round	外	1.3374	体	活動	生活	スポーツ	14	0.392
LB	フルイタツ	奮い立つ	動詞-一般		和	x.xxxx					14	0.392
LB	プランク	プランク	名詞-固有名詞-人名-一般	Planck	固	x.xxxx					14	0.392
LB	ポーコック	ポーコック	名詞-固有名詞-人名-一般	Pocock	固	x.xxxx					14	0.392
LB	アントク	アントク	名詞-固有名詞-人名-一般		固	x.xxxx					14	0.392
LB	ヤドダイ	宿代	名詞-普通名詞-一般		混	x.xxxx					14	0.392
LB	カタムスビ	固結び	名詞-普通名詞-サ変可能		和	x.xxxx					14	0.392
LB	グンコウ	軍功	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	サンアンドレアス	サン・アンドレアス	名詞-固有名詞-地名-一般	San Andreas	固	x.xxxx					14	0.392
LB	コーラル	コーラル	名詞-固有名詞-人名-一般		固	x.xxxx					14	0.392
LB	ウキナ	浮き名	名詞-普通名詞-一般		和	x.xxxx					14	0.392
LB	ジュウゴロウ	ジュウゴロウ	名詞-固有名詞-人名-名		固	x.xxxx					14	0.392
LB	オヤツ	御八つ	名詞-普通名詞-一般		和	x.xxxx					14	0.392
LB	カラダ	体	名詞-普通名詞-一般		和	1.2760	体	主体	機関	同盟・団体	14	0.392
LB	カタダ	カタダ	名詞-固有名詞-人名-姓		固	x.xxxx					14	0.392
LB	イサミアシ	勇み足	名詞-普通名詞-一般		和	x.xxxx					14	0.392
LB	ジョコウ	徐行	名詞-普通名詞-サ変可能		漢	1.1520	体	関係	作用	進行・過程・経由	14	0.392
LB	タイシ	大志	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	ペタンコ	ぺたんこ	形状詞-一般		和	x.xxxx					14	0.392
LB	ジュウレツ	縦列	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	ドウワ	同和	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	サク	錯	名詞-普通名詞-一般		記号	x.xxxx					14	0.392
LB	ヨコズレ	横ずれ	名詞-普通名詞-一般		和	1.1522	体	関係	作用	走り・飛び・流れなど	14	0.392
LB	ミヤ	ミヤ	名詞-固有名詞-人名-姓		固						14	0.392
LB	ネピリム	ネピリム	名詞-固有名詞-人名-一般		固	x.xxxx					14	0.392
LB	ホシウラナイ	星占い	名詞-普通名詞-一般		和	1.3066	体	活動	心	判断・推測・評価	14	0.392
LB	オオゲサ	大袈裟	形状詞-一般		混	x.xxxx					14	0.392
LB	クシャクシャ	くしゃくしゃ	副詞		和	3.1800	相	関係	形	形	14	0.392
LB	シシ	子々	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	ヤコウ	夜光	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	ヤキアミ	焼き網	名詞-普通名詞-一般		和	x.xxxx					14	0.392
LB	フナアシ	船足	名詞-普通名詞-一般		和	x.xxxx					14	0.392
LB	マエヤマ	マエヤマ	名詞-固有名詞-人名-姓		固	x.xxxx					14	0.392
LB	ヨシュウ	予習	名詞-普通名詞-サ変可能		漢	x.xxxx					14	0.392
LB	スイジン	水神	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	メグツシュカ	メグツシュカ	名詞-固有名詞-人名-一般		固	x.xxxx					14	0.392
LB	カオル	香る	動詞-一般		和	2.5040	用	自然	自然	におい	14	0.392
LB	ショクカン	織冠	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	ミヤマス	ミヤマス	名詞-固有名詞-地名-一般		固	x.xxxx					14	0.392
LB	ポリフォニー	ポリフォニー	名詞-普通名詞-形状詞可能	polyphony	外	x.xxxx					14	0.392
LB	ハイジュ	拝受	名詞-普通名詞-サ変可能		漢	x.xxxx					14	0.392
LB	イーライ	イーライ	名詞-固有名詞-人名-一般	Elii	固	x.xxxx					14	0.392
LB	ハカマスガタ	袴姿	名詞-普通名詞-一般		和	x.xxxx					14	0.392
LB	ランケン	ランケン	名詞-固有名詞-人名-名		固	x.xxxx					14	0.392
LB	サヨリ	細魚	名詞-普通名詞-一般		和	x.xxxx					14	0.392
LB	ブッショウ	物証	名詞-普通名詞-一般		漢	1.1113	体	関係	類	理由・目的・証拠	14	0.392
LB	ダンケイ	男系	名詞-普通名詞-一般		漢	1.1101	体	関係	類	等級・系列	14	0.392
LB	イマタニ	イマタニ	名詞-固有名詞-人名-姓		固	x.xxxx					14	0.392
LB	ウェブ	ウェブ	名詞-普通名詞-一般	web	外	1.1700	体	関係	空間	空間・場所	14	0.392
LB	モライモノ	貰い物	名詞-普通名詞-一般		和	x.xxxx					14	0.392
LB	ヒナナ	ヒナナ	名詞-固有名詞-人名-名		固	x.xxxx					14	0.392
LB	ミギワ	ミギワ	名詞-固有名詞-人名-姓		固	x.xxxx					14	0.392
LB	ガイウス	ガイウス	名詞-固有名詞-人名-一般	Gaius	固	x.xxxx					14	0.392
LB	ドタ	どた	副詞		和	x.xxxx					14	0.392
LB	チカゲ	チカゲ	名詞-固有名詞-人名-名		固						14	0.392
LB	アドラー	アドラー	名詞-固有名詞-人名-一般	Adler	固	x.xxxx					14	0.392
LB	ヨロコビアウ	喜び合う	動詞-一般		和	x.xxxx					14	0.392
LB	ナイコウ	内訌	名詞-普通名詞-サ変可能		漢	x.xxxx					14	0.392
LB	ノリス	ノリス	名詞-固有名詞-人名-一般	Norris	固	x.xxxx					14	0.392
LB	デイシュウ	デイシュウ	名詞-固有名詞-人名-名		固	x.xxxx					14	0.392
LB	トッツカマル	取っ捕まる	動詞-一般		和	x.xxxx					14	0.392
LB	タショク	多色	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	ケイシュウ	閨秀	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	キ	伎	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	セキコウ	赤黄	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	セイザン	成山	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	ガイハン	外反	名詞-普通名詞-サ変可能		漢	x.xxxx					14	0.392
LB	ソウシツ	ソウシツ	名詞-固有名詞-人名-名		固	x.xxxx					14	0.392
LB	ニュー	ν	記号-文字	nu	記号	x.xxxx					14	0.392
LB	ササラ	簓	名詞-普通名詞-一般		和	x.xxxx					14	0.392
LB	イラゴ	イラゴ	名詞-固有名詞-地名-一般		固	x.xxxx					14	0.392
LB	ニョウソ	尿素	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	セキ	責	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	サカビン	酒瓶	名詞-普通名詞-一般		混	1.4511	体	生産物	道具	瓶・筒・つぼ・膳など	14	0.392
LB	タケガキ	竹垣	名詞-普通名詞-一般		和	x.xxxx					14	0.392
LB	チクノウ	蓄膿	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	ケサガタ	今朝方	名詞-普通名詞-副詞可能		和	1.1641	体	関係	時間	現在	14	0.392
LB	アミヤキ	網焼き	名詞-普通名詞-一般		和	x.xxxx					14	0.392
LB	セイコン	成婚	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	ブリーフ	ブリーフ	名詞-普通名詞-サ変可能	brief	外	x.xxxx					14	0.392
LB	ショショウ	書証	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	ノエル	ノエル	名詞-固有名詞-人名-一般		固	x.xxxx					14	0.392
LB	ヤエザワ	ヤエザワ	名詞-固有名詞-人名-姓		固	x.xxxx					14	0.392
LB	セイコウ	西郊	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	グウゼン	偶然	副詞		漢	1.1112	体	関係	類	因果	14	0.392
LB	ガイドク	害毒	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	イサギヨイ	潔い	形容詞-一般		和	x.xxxx					14	0.392
LB	リョウミン	良民	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	チャブ	チャブ	名詞-固有名詞-一般		固	x.xxxx					14	0.392
LB	ブツ	物	接尾辞-名詞的-一般		漢	1.2000	体	主体	人間	人間	14	0.392
LB	カイソウ	潰走	名詞-普通名詞-サ変可能		漢	x.xxxx					14	0.392
LB	ガブガブ	がぶがぶ	副詞		和	x.xxxx					14	0.392
LB	コブシ	辛夷	名詞-普通名詞-一般		和	x.xxxx					14	0.392
LB	レツジョ	烈女	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	ソッコウ	測光	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	ホウ	鵬	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	カタリモノ	語り物	名詞-普通名詞-一般		和	x.xxxx					14	0.392
LB	クルガ	クルガ	名詞-固有名詞-人名-姓		固	x.xxxx					14	0.392
LB	ロジェ	ロジェ	名詞-固有名詞-人名-一般	外国	固	x.xxxx					14	0.392
LB	バシ	馬歯	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	ソウソウ	草々	名詞-普通名詞-形状詞可能		漢	x.xxxx					14	0.392
LB	ディベロップメント	ディベロップメント	名詞-普通名詞-一般	development	外	x.xxxx					14	0.392
LB	セッタク	拙宅	名詞-普通名詞-一般		漢	1.4400	体	生産物	住居	住居	14	0.392
LB	カンツキ	鐶付き	名詞-普通名詞-一般		混	x.xxxx					14	0.392
LB	ハルゼー	ハルゼー	名詞-固有名詞-人名-一般	Halsey	固	x.xxxx					14	0.392
LB	ケンサク	献策	名詞-普通名詞-サ変可能		漢	x.xxxx					14	0.392
LB	チョウジ	丁子	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	ツカイ	使い	接尾辞-名詞的-一般		和	1.3460	体	活動	行為	用事	14	0.392
LB	ダバオ	ダバオ	名詞-固有名詞-地名-一般	Davao	固	x.xxxx					14	0.392
LB	チャチャ	茶々	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	コジカ	子鹿	名詞-普通名詞-一般		和	x.xxxx					14	0.392
LB	カンシュ	看取	名詞-普通名詞-サ変可能		漢	x.xxxx					14	0.392
LB	ヤセッポチ	痩せっぽち	名詞-普通名詞-一般		和	x.xxxx					14	0.392
LB	エルマーク	エルマーク	名詞-固有名詞-人名-一般		固	x.xxxx					14	0.392
LB	タチンボウ	立ん坊	名詞-普通名詞-一般		混	x.xxxx					14	0.392
LB	レンセツ	連接	名詞-普通名詞-サ変可能		漢	x.xxxx					14	0.392
LB	コルベット	コルベット	名詞-固有名詞-人名-一般		固	x.xxxx					14	0.392
LB	ミンダナオ	ミンダナオ	名詞-固有名詞-地名-一般		固	x.xxxx					14	0.392
LB	アンダー	アンダー	名詞-普通名詞-一般	under	外	1.1962	体	関係	量	助数接辞	14	0.392
LB	コウア	興亜	名詞-普通名詞-一般		固	x.xxxx					14	0.392
LB	アジワワス	味わわす	動詞-一般		和	x.xxxx					14	0.392
LB	トントコ	とんとこ	副詞		和	x.xxxx					14	0.392
LB	ブドウ	無道	名詞-普通名詞-形状詞可能		漢	x.xxxx					14	0.392
LB	ミドコロ	見所	名詞-普通名詞-一般		和	x.xxxx					14	0.392
LB	リカン	リカン	名詞-固有名詞-人名-一般		固	x.xxxx					14	0.392
LB	ハシャギマワル	燥ぎ回る	動詞-一般		和	x.xxxx					14	0.392
LB	パーティション	パーティション	名詞-普通名詞-一般	partition	外	1.1720	体	関係	空間	範囲・席・跡	14	0.392
LB	イブン	遺文	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	ハクソン	ハクソン	名詞-固有名詞-人名-名		固	x.xxxx					14	0.392
LB	サラン	サラン	名詞-固有名詞-一般		固	x.xxxx					14	0.392
LB	タツハナ	タツハナ	名詞-固有名詞-人名-姓		固	x.xxxx					14	0.392
LB	イシヅチ	イシヅチ	名詞-固有名詞-地名-一般		固	x.xxxx					14	0.392
LB	ジャコバン	ジャコバン	名詞-固有名詞-一般		固	x.xxxx					14	0.392
LB	トリゴエ	トリゴエ	名詞-固有名詞-人名-姓		固	x.xxxx					14	0.392
LB	エルティー	ＬＴ	名詞-普通名詞-一般		記号	x.xxxx					14	0.392
LB	ヒマツ	飛沫	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	イヨ	イヨ	名詞-固有名詞-人名-一般		固	x.xxxx					14	0.392
LB	チョウハク	チョウハク	名詞-固有名詞-地名-一般		固	x.xxxx					14	0.392
LB	ギブ	ギブ	名詞-普通名詞-一般	give	外	x.xxxx					14	0.392
LB	ナマ	生	接頭辞		和	1.1030	体	関係	事柄	真偽・是非	14	0.392
LB	トヨコ	トヨコ	名詞-固有名詞-人名-名		固	x.xxxx					14	0.392
LB	ジョウニョ	ジョウニョ	名詞-固有名詞-人名-一般		固	x.xxxx					14	0.392
LB	キハダ	木肌	名詞-普通名詞-一般		和	x.xxxx					14	0.392
LB	ゾウコウ	像高	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	プロパン	プロパン	名詞-普通名詞-一般	Propan	外	x.xxxx					14	0.392
LB	コウリョウ	衡量	名詞-普通名詞-サ変可能		漢	x.xxxx					14	0.392
LB	ヒホウ	悲報	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	カコウ	花梗	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	シマシタ	シマシタ	名詞-固有名詞-人名-姓		固	x.xxxx					14	0.392
LB	リョウハン	量販	名詞-普通名詞-サ変可能		漢	1.1900	体	関係	量	量	14	0.392
LB	オチ	オチ	名詞-固有名詞-人名-姓		固	x.xxxx					14	0.392
LB	オウノウ	懊悩	名詞-普通名詞-サ変可能		漢	x.xxxx					14	0.392
LB	ヒメユリ	姫百合	名詞-普通名詞-一般		和	x.xxxx					14	0.392
LB	トレース	トレース	名詞-普通名詞-サ変可能	trace	外	1.3151	体	活動	言語	書き	14	0.392
LB	クウシツ	空室	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	コーラル	コーラル	名詞-固有名詞-地名-一般		固	x.xxxx					14	0.392
LB	チドウ	地動	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	ドウエン	ドウエン	名詞-固有名詞-人名-名		固	x.xxxx					14	0.392
LB	シュウジ	集治	名詞-普通名詞-サ変可能		漢	x.xxxx					14	0.392
LB	シカガリ	鹿狩り	名詞-普通名詞-一般		和	x.xxxx					14	0.392
LB	フクチ	フクチ	名詞-固有名詞-地名-一般		固	x.xxxx					14	0.392
LB	マッケルシー	マッケルシー	名詞-固有名詞-人名-一般		固	x.xxxx					14	0.392
LB	テンヨ	天与	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	サイワイバシ	サイワイバシ	名詞-固有名詞-地名-一般		固	x.xxxx					14	0.392
LB	ツケネラウ	付け狙う	動詞-一般		和	x.xxxx					14	0.392
LB	ヘメグル	経巡る	動詞-一般		和	x.xxxx					14	0.392
LB	ユノ	ユノ	名詞-固有名詞-人名-姓		固						14	0.392
LB	クズユ	葛湯	名詞-普通名詞-一般		和	x.xxxx					14	0.392
LB	カタラーゼ	カタラーゼ	名詞-普通名詞-一般	Katalase	外	x.xxxx					14	0.392
LB	チョウコン	長恨	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	ヨウザイ	用材	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	ソンタク	忖度	名詞-普通名詞-サ変可能		漢	x.xxxx					14	0.392
LB	ゴウスウ	号数	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	エゴイスト	エゴイスト	名詞-普通名詞-一般	egoist	外	x.xxxx					14	0.392
LB	ハカル	測る	動詞-一般		和	x.xxxx					14	0.392
LB	ヨビダシ	呼び出し	名詞-普通名詞-一般		和	x.xxxx					14	0.392
LB	ウゴク	動く	動詞-一般		和	x.xxxx					14	0.392
LB	キダン	基壇	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	リョウユウ	僚友	名詞-普通名詞-一般		漢	1.2210	体	主体	仲間	友・なじみ	14	0.392
LB	サワノボリ	沢登り	名詞-普通名詞-一般		和	x.xxxx					14	0.392
LB	クリヒロゲル	繰り広げる	動詞-一般		和	2.3392	用	活動	生活	手足の動作	14	0.392
LB	エンセキ	遠赤	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	ヘリングボーン	ヘリングボーン	名詞-普通名詞-一般	herringbone	外	x.xxxx					14	0.392
LB	ナイキン	内勤	名詞-普通名詞-サ変可能		漢	x.xxxx					14	0.392
LB	ウワヅミ	上積み	名詞-普通名詞-サ変可能		和	1.1541	体	関係	作用	乗り降り・浮き沈み	14	0.392
LB	コシ	コシ	名詞-固有名詞-人名-一般		固	x.xxxx					14	0.392
LB	ヨウリク	揚陸	名詞-普通名詞-サ変可能		漢	x.xxxx					14	0.392
LB	ヒョウセキ	標石	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	モロモロ	諸々	名詞-普通名詞-一般		和	x.xxxx					14	0.392
LB	ガウチョ	ガウチョ	名詞-普通名詞-一般	gaucho	外	x.xxxx					14	0.392
LB	イキチ	生き血	名詞-普通名詞-一般		和	x.xxxx					14	0.392
LB	エイテイ	営庭	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	ハイショク	敗色	名詞-普通名詞-一般		漢	1.3570	体	活動	交わり	勝敗	14	0.392
LB	レーベン	レーベン	名詞-普通名詞-一般	Leben	外	x.xxxx					14	0.392
LB	キャクヨセ	客寄せ	名詞-普通名詞-一般		混	x.xxxx					14	0.392
LB	カクテイ	画定	名詞-普通名詞-サ変可能		漢	x.xxxx					14	0.392
LB	ペラペラ	ぺらぺら	形状詞-一般		和	x.xxxx					14	0.392
LB	カンバ	カンバ	名詞-固有名詞-一般		固	x.xxxx					14	0.392
LB	サクシン	作新	名詞-固有名詞-一般		固	x.xxxx					14	0.392
LB	エストレーリャ	エストレーリャ	名詞-普通名詞-一般	estrella	外	x.xxxx					14	0.392
LB	オーガンジー	オーガンジー	名詞-普通名詞-一般	organdy	外	x.xxxx					14	0.392
LB	タマクシゲ	玉櫛笥	名詞-普通名詞-一般		和	x.xxxx					14	0.392
LB	ゲール	ゲール	名詞-固有名詞-人名-一般		固	x.xxxx					14	0.392
LB	ジェネレーション	ジェネレーション	名詞-普通名詞-サ変可能	generation	外	x.xxxx					14	0.392
LB	オナニー	オナニー	名詞-普通名詞-サ変可能	Onanie	外	x.xxxx					14	0.392
LB	シゲタロウ	シゲタロウ	名詞-固有名詞-人名-名		固	x.xxxx					14	0.392
LB	フサイト	房糸	名詞-普通名詞-一般		和	x.xxxx					14	0.392
LB	マガダ	マガダ	名詞-固有名詞-地名-国		固	x.xxxx					14	0.392
LB	カイフ	カイフ	名詞-固有名詞-地名-一般		固						14	0.392
LB	シュウキョク	褶曲	名詞-普通名詞-サ変可能		漢	x.xxxx					14	0.392
LB	カンジョウ	冠状	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	ハーナウ	ハーナウ	名詞-固有名詞-地名-一般	Hanau	固	x.xxxx					14	0.392
LB	サキツグ	サキツグ	名詞-固有名詞-人名-名		固	x.xxxx					14	0.392
LB	オトコヤク	男役	名詞-普通名詞-一般		混	1.2040	体	主体	人間	男女	14	0.392
LB	キール	キール	名詞-普通名詞-一般	keel	外	x.xxxx					14	0.392
LB	ヤタテ	矢立て	名詞-普通名詞-一般		和	x.xxxx					14	0.392
LB	キン	金	接尾辞-名詞的-一般		漢	1.4120	体	生産物	資材	木・石・金	14	0.392
LB	タカヤマ	タカヤマ	名詞-固有名詞-地名-一般		固	x.xxxx					14	0.392
LB	ユーミン	ユーミン	名詞-固有名詞-人名-一般	Yuming	固						14	0.392
LB	ボルマン	ボルマン	名詞-固有名詞-人名-一般	Bormann	固	x.xxxx					14	0.392
LB	イジン	夷人	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	ソウジュウロウ	ソウジュウロウ	名詞-固有名詞-人名-名		固	x.xxxx					14	0.392
LB	ザンキョウ	残響	名詞-普通名詞-一般		漢	x.xxxx					14	0.392
LB	ホリススム	掘り進む	動詞-一般		和	x.xxxx					14	0.392
LB	ワズライ	患い	名詞-普通名詞-一般		和	x.xxxx					14	0.392
LB	ヨウメイ	ヨウメイ	名詞-固有名詞-人名-一般		固						14	0.392
