register	UniDic:lForm	UniDic:lemma	UniDic:subLemma	UniDic:pos	UniDic:wType	WLSP:article number	WLSP:class	WLSP:division	WLSP:section	WLSP:article	frequency	pmw
OL	ママ	侭		名詞-普通名詞-副詞可能	和	1.1130	体	関係	類	異同・類似	6	4.975
OL	スイセン	推薦		名詞-普通名詞-サ変可能	漢	1.3630	体	活動	待遇	人事	6	4.975
OL	エー	Ａ		記号-文字	記号						6	4.975
OL	キセイ	既成		名詞-普通名詞-一般	漢	1.1220	体	関係	存在	成立	6	4.975
OL	コウグ	工具		名詞-普通名詞-一般	漢	x.xxxx					6	4.975
OL	ツク	付く		動詞-非自立可能	和	2.1211	用	関係	存在	発生・復活	6	4.975
OL	ヒトシイ	等しい		形容詞-一般	和	3.1130	相	関係	類	異同・類似	6	4.975
OL	トシ	年		名詞-普通名詞-副詞可能	和	1.1901	体	関係	量	値・額	6	4.975
OL	ビョウゲン	病原		名詞-普通名詞-一般	漢	1.5721	体	自然	生命	病気・体調	6	4.975
OL	シムケ	仕向け		名詞-普通名詞-一般	和	x.xxxx					6	4.975
OL	カミガタ	上方		名詞-普通名詞-一般	和	1.1741	体	関係	空間	上下	6	4.975
OL	ショウメイ	照明		名詞-普通名詞-サ変可能	漢	1.4600	体	生産物	機械	灯火	6	4.975
OL	ツウヨウ	通用		名詞-普通名詞-サ変可能	漢	1.3852	体	活動	事業	扱い・操作・使用	6	4.975
OL	リョウメ	量目		名詞-普通名詞-一般	混	x.xxxx					6	4.975
OL	ゴセン	五千		名詞-数詞	漢	1.1960	体	関係	量	数記号（一二三）	6	4.975
OL	ガッカ	学科		名詞-普通名詞-一般	漢	x.xxxx					6	4.975
OL	ジョウゲン	上限		名詞-普通名詞-一般	漢	1.1920	体	関係	量	程度・限度	6	4.975
OL	ネンカン	年間		名詞-普通名詞-助数詞可能	漢	1.1620	体	関係	時間	期間	6	4.975
OL	キドウ	軌道		名詞-普通名詞-一般	漢	1.4710	体	生産物	土地利用	道路・橋	6	4.975
OL	コウホ	候補		名詞-普通名詞-一般	漢	1.1040	体	関係	事柄	本体・代理	6	4.975
OL	ショウコウ	商工		名詞-普通名詞-一般	漢	1.3801	体	活動	事業	生産・産業	6	4.975
OL	シュギョウ	修業		名詞-普通名詞-サ変可能	漢	1.3050	体	活動	心	学習・習慣・記憶	6	4.975
OL	テイイン	定員		名詞-普通名詞-一般	漢	1.1902	体	関係	量	数	6	4.975
OL	トウスウ	頭数		名詞-普通名詞-一般	漢	1.1962	体	関係	量	助数接辞	6	4.975
OL	ヒラク	開く		動詞-一般	和	2.1553	用	関係	作用	開閉・封	6	4.975
OL	ギュウ	牛		接尾辞-名詞的-一般	漢	1.5501	体	自然	動物	哺乳類	6	4.975
OL	シュベツ	種別		名詞-普通名詞-サ変可能	漢	x.xxxx					6	4.975
OL	トウユ	灯油		名詞-普通名詞-一般	漢	x.xxxx					6	4.975
OL	ギョコウ	漁港		名詞-普通名詞-一般	漢	x.xxxx					6	4.975
OL	ドウゲツ	同月		名詞-普通名詞-副詞可能	漢	1.1611	体	関係	時間	時機・時刻	6	4.975
OL	ドウゲツ	同月		名詞-普通名詞-副詞可能	漢	1.1130	体	関係	類	異同・類似	6	4.975
OL	メ	メ		記号-一般	記号	x.xxxx					6	4.975
OL	カ	日		接尾辞-名詞的-助数詞	和	1.1633	体	関係	時間	日	6	4.975
OL	サ	サ		記号-一般	記号	x.xxxx					6	4.975
OL	カサイ	火災		名詞-普通名詞-一般	漢	x.xxxx					6	4.975
OL	ロウク	労苦		名詞-普通名詞-一般	漢	x.xxxx					6	4.975
OL	キコウ	機構		名詞-普通名詞-一般	漢	1.1320	体	関係	様相	内容・構成	6	4.975
OL	ブカイ	部会		名詞-普通名詞-一般	漢	1.3510	体	活動	交わり	集会	6	4.975
OL	ケイヒ	軽費		名詞-普通名詞-一般	漢	x.xxxx					6	4.975
OL	キュウソク	急速		形状詞-一般	漢	3.1913	相	関係	量	速度	6	4.975
OL	ジョウショウ	上昇		名詞-普通名詞-サ変可能	漢	1.1540	体	関係	作用	上がり・下がり	6	4.975
OL	キゴウ	記号		名詞-普通名詞-一般	漢	x.xxxx					6	4.975
OL	モヨリ	最寄り		名詞-普通名詞-一般	和	x.xxxx					6	4.975
OL	モドシイレル	戻し入れる		動詞-一般	和	x.xxxx					6	4.975
OL	サラニ	更に		副詞	和	4.1110	他		接続	累加	6	4.975
OL	イゾウ	遺贈		名詞-普通名詞-サ変可能	漢	x.xxxx					6	4.975
OL	ゲツガク	月額		名詞-普通名詞-一般	漢	1.1901	体	関係	量	値・額	6	4.975
OL	ナ	名		名詞-普通名詞-一般	和	1.3102	体	活動	言語	名	6	4.975
OL	セキサイ	積載		名詞-普通名詞-サ変可能	漢	x.xxxx					6	4.975
OL	ジンイン	人員		名詞-普通名詞-一般	漢	1.1902	体	関係	量	数	6	4.975
OL	シャナイ	社内		名詞-普通名詞-一般	漢	1.1770	体	関係	空間	内外	6	4.975
OL	コクホウ	国法		名詞-普通名詞-一般	漢	x.xxxx					6	4.975
OL	ソウチョウ	総長		名詞-普通名詞-一般	漢	1.2430	体	主体	成員	長	6	4.975
OL	タイカイ	退会		名詞-普通名詞-サ変可能	漢	1.3540	体	活動	交わり	協力・参加	6	4.975
OL	リ	リ		記号-一般	記号						6	4.975
OL	フッコウ	復興		名詞-普通名詞-サ変可能	漢	1.1211	体	関係	存在	発生・復活	6	4.975
OL	ダイヨウ	代用		名詞-普通名詞-サ変可能	漢	1.1131	体	関係	類	連絡・所属	6	4.975
OL	テキカク	適格		名詞-普通名詞-形状詞可能	漢	x.xxxx					6	4.975
OL	ゲン	現		名詞-普通名詞-一般	漢	3.1641	相	関係	時間	現在	6	4.975
OL	デンソウ	伝送		名詞-普通名詞-サ変可能	漢	1.3830	体	活動	事業	運輸	6	4.975
OL	キュウスイ	給水		名詞-普通名詞-サ変可能	漢	x.xxxx					6	4.975
OL	コウナイ	構内		名詞-普通名詞-一般	漢	x.xxxx					6	4.975
OL	フキョウ	不況		名詞-普通名詞-一般	漢	1.1300	体	関係	様相	様相・情勢	6	4.975
OL	ハッキュウ	発給		名詞-普通名詞-サ変可能	漢	x.xxxx					6	4.975
OL	セン	線		接尾辞-名詞的-一般	漢	1.4710	体	生産物	土地利用	道路・橋	6	4.975
OL	フヨウ	不要		形状詞-一般	漢	1.3711	体	活動	経済	需給	6	4.975
OL	イショク	移植		名詞-普通名詞-サ変可能	漢	1.3831	体	活動	事業	医療	6	4.975
OL	ゲンカ	減価		名詞-普通名詞-一般	漢	1.3730	体	活動	経済	価格・費用	5	4.146
OL	センゴ	戦後		名詞-普通名詞-副詞可能	漢	1.1670	体	関係	時間	時間的前後	5	4.146
OL	ゲンソン	現存		名詞-普通名詞-サ変可能	漢	x.xxxx					5	4.146
OL	シントウ	親等		名詞-普通名詞-一般	漢	x.xxxx					5	4.146
OL	ホウカイ	崩壊		名詞-普通名詞-サ変可能	漢	1.1572	体	関係	作用	破壊	5	4.146
OL	チュウトウ	中等		名詞-普通名詞-一般	漢	x.xxxx					5	4.146
OL	タイヒョウ	体表		名詞-普通名詞-一般	漢	x.xxxx					5	4.146
OL	コンキュウ	困窮		名詞-普通名詞-サ変可能	漢	1.3014	体	活動	心	苦悩・悲哀	5	4.146
OL	ノウチクサン	農畜産		名詞-普通名詞-一般	漢	1.3801	体	活動	事業	生産・産業	5	4.146
OL	チクサン	畜産		名詞-普通名詞-一般	漢	1.3801	体	活動	事業	生産・産業	5	4.146
OL	カキカエ	書き替え		名詞-普通名詞-一般	和	x.xxxx					5	4.146
OL	シュウゼン	修繕		名詞-普通名詞-サ変可能	漢	x.xxxx					5	4.146
OL	ダイイ	代位		名詞-普通名詞-サ変可能	漢	x.xxxx					5	4.146
OL	カワル	変わる		動詞-一般	和	2.1500	用	関係	作用	作用・変化	5	4.146
OL	ホ	補		接尾辞-名詞的-一般	漢	1.2411	体	主体	成員	管理的・書記的職業	5	4.146
OL	ケッソン	欠損		名詞-普通名詞-サ変可能	漢	1.3750	体	活動	経済	損得	5	4.146
OL	チテキ	知的		形状詞-一般	漢	3.3421	相	活動	行為	才能	5	4.146
OL	ブンキョウ	文教		名詞-普通名詞-一般	漢	x.xxxx					5	4.146
OL	ノウサン	農産		名詞-普通名詞-一般	漢	1.3810	体	活動	事業	農業・林業	5	4.146
OL	ニセン	二千		名詞-数詞	漢	1.1960	体	関係	量	数記号（一二三）	5	4.146
OL	ヒリョウ	肥料		名詞-普通名詞-一般	漢	1.4130	体	生産物	資材	燃料・肥料	5	4.146
OL	シツム	執務		名詞-普通名詞-サ変可能	漢	x.xxxx					5	4.146
OL	ウケトル	受け取る		動詞-一般	和	2.3770	用	活動	経済	授受	5	4.146
OL	トケン	都県		名詞-普通名詞-一般	漢	x.xxxx					5	4.146
OL	ヤード	ヤード	yard	名詞-普通名詞-助数詞可能	外	1.1962	体	関係	量	助数接辞	5	4.146
OL	アラワス	表わす		動詞-一般	和	2.3092	用	活動	心	見せる	5	4.146
OL	トリモドシ	取り戻し		名詞-普通名詞-一般	和	x.xxxx					5	4.146
OL	スイソク	水速		名詞-普通名詞-一般	漢	x.xxxx					5	4.146
OL	イッカン	一環		名詞-普通名詞-一般	漢	1.1940	体	関係	量	一般・全体・部分	5	4.146
OL	カンノウ	完納		名詞-普通名詞-サ変可能	漢	x.xxxx					5	4.146
OL	セン	銭		名詞-普通名詞-助数詞可能	漢	1.1962	体	関係	量	助数接辞	5	4.146
OL	シヘイ	紙幣		名詞-普通名詞-一般	漢	1.4040	体	生産物	物品	貨幣・切符・証券	5	4.146
OL	ショゼイ	所税		名詞-普通名詞-一般	漢	x.xxxx					5	4.146
OL	オス	押す		動詞-一般	和	2.1562	用	関係	作用	突き・押し・引き・すれなど	5	4.146
OL	テープ	テープ	tape	名詞-普通名詞-一般	外	1.4160	体	生産物	資材	コード・縄・綱など	5	4.146
OL	サギ	詐欺		名詞-普通名詞-一般	漢	1.3440	体	活動	行為	犯罪・罪	5	4.146
OL	ゲンセイ	厳正		形状詞-一般	漢	x.xxxx					5	4.146
OL	スイヘイ	水平		名詞-普通名詞-形状詞可能	漢	1.1730	体	関係	空間	方向・方角	5	4.146
OL	シニン	視認		名詞-普通名詞-サ変可能	漢	x.xxxx					5	4.146
OL	ヒヅケ	日付け		名詞-普通名詞-一般	和	1.1611	体	関係	時間	時機・時刻	5	4.146
OL	ゲンコク	原告		名詞-普通名詞-一般	漢	1.2450	体	主体	成員	その他の仕手	5	4.146
OL	セイゴウ	整合		名詞-普通名詞-サ変可能	漢	1.1130	体	関係	類	異同・類似	5	4.146
OL	ヒガシ	東		名詞-普通名詞-一般	和	1.1730	体	関係	空間	方向・方角	5	4.146
OL	ノリツギ	乗り継ぎ		名詞-普通名詞-一般	和	1.1501	体	関係	作用	変換・交換	5	4.146
OL	カイキョウ	海峡		名詞-普通名詞-一般	漢	x.xxxx					5	4.146
OL	コクレン	国連		名詞-固有名詞-一般	固	1.2750	体	主体	機関	国際機構	5	4.146
OL	トリキメ	取り決め		名詞-普通名詞-一般	和	1.3067	体	活動	心	決心・解決・決定・迷い	5	4.146
OL	カ	カ		記号-一般	記号	x.xxxx					5	4.146
OL	ジュウド	重度		名詞-普通名詞-形状詞可能	漢	x.xxxx					5	4.146
OL	ソウサク	創作		名詞-普通名詞-サ変可能	漢	1.3200	体	活動	芸術	創作・著述	5	4.146
OL	シュジ	主事		名詞-普通名詞-一般	漢	x.xxxx					5	4.146
OL	ヲ	ヲ		記号-一般	記号						5	4.146
OL	ヒガシ	東		名詞-普通名詞-一般	和	1.2590	体	主体	公私	固有地名	5	4.146
OL	ホジ	保持		名詞-普通名詞-サ変可能	漢	1.1240	体	関係	存在	保存	5	4.146
OL	ゲンブツ	現物		名詞-普通名詞-一般	漢	x.xxxx					5	4.146
OL	ヒョウメイ	表明		名詞-普通名詞-サ変可能	漢	1.3103	体	活動	言語	表現	5	4.146
OL	トブ	飛ぶ		動詞-一般	和	2.1522	用	関係	作用	走り・飛び・流れなど	5	4.146
OL	アタル	当たる		動詞-一般	和	2.3065	用	活動	心	研究・試験・調査・検査など	5	4.146
OL	トリマク	取り巻く		動詞-一般	和	2.1535	用	関係	作用	包み・覆いなど	5	4.146
OL		―		補助記号-一般	記号	x.xxxx					5	4.146
OL	ジュンキョ	準拠		名詞-普通名詞-サ変可能	漢	1.1110	体	関係	類	関係	5	4.146
OL	ジュウリョウ	重量		名詞-普通名詞-一般	漢	1.1900	体	関係	量	量	5	4.146
OL	オモウ	思う		動詞-一般	和	2.3061	用	活動	心	思考・意見・疑い	5	4.146
OL	テンジ	展示		名詞-普通名詞-サ変可能	漢	1.3833	体	活動	事業	興行	5	4.146
OL	ゾウワイ	贈賄		名詞-普通名詞-サ変可能	漢	x.xxxx					5	4.146
OL	ジニン	辞任		名詞-普通名詞-サ変可能	漢	1.3311	体	活動	生活	処世・出処進退	5	4.146
OL	ハタス	果たす		動詞-非自立可能	和	2.1503	用	関係	作用	終了・中止・停止	5	4.146
OL	ミンシュ	民主		名詞-普通名詞-一般	漢	1.3075	体	活動	心	説・論・主義	5	4.146
OL	シンテン	進展		名詞-普通名詞-サ変可能	漢	1.1583	体	関係	作用	進歩・衰退	5	4.146
OL	ゼンショウ	前章		名詞-普通名詞-一般	漢	x.xxxx					5	4.146
OL	ミスイ	未遂		名詞-普通名詞-一般	漢	1.3470	体	活動	行為	成功・失敗	5	4.146
OL	ウケイレ	受け入れ		名詞-普通名詞-一般	和	1.3532	体	活動	交わり	賛否	5	4.146
OL	ブタイ	部隊		名詞-普通名詞-一般	漢	1.2740	体	主体	機関	軍	5	4.146
OL	オウシュウ	押収		名詞-普通名詞-サ変可能	漢	x.xxxx					5	4.146
OL	トリシラベ	取り調べ		名詞-普通名詞-一般	和	1.3065	体	活動	心	研究・試験・調査・検査など	5	4.146
OL	キョウコウ	強行		名詞-普通名詞-サ変可能	漢	1.3430	体	活動	行為	行為・活動	5	4.146
OL	トリコワス	取り壊す		動詞-一般	和	2.1572	用	関係	作用	破壊	5	4.146
OL	ザツ	雑		接頭辞	漢	x.xxxx					5	4.146
OL	トウメイ	透明		形状詞-一般	漢	3.5010	相	自然	自然	光	5	4.146
OL	ソコウ	租鉱		名詞-普通名詞-一般	漢	x.xxxx					5	4.146
OL	リョウジ	領事		名詞-普通名詞-一般	漢	1.2411	体	主体	成員	管理的・書記的職業	5	4.146
OL				未知語		2.1513	用	関係	作用	固定・傾き・転倒など	5	4.146
OL	ムゲン	無限		名詞-普通名詞-形状詞可能	漢	3.1921	相	関係	量	限度	5	4.146
OL	ヘイカイ	閉会		名詞-普通名詞-サ変可能	漢	x.xxxx					5	4.146
OL	ビョウジョウ	病状		名詞-普通名詞-一般	漢	1.5721	体	自然	生命	病気・体調	5	4.146
OL	シツギョウ	失業		名詞-普通名詞-サ変可能	漢	1.3311	体	活動	生活	処世・出処進退	5	4.146
OL	ゼンポウ	前方		名詞-普通名詞-一般	漢	1.1740	体	関係	空間	左右・前後・たてよこ	5	4.146
OL	コウイン	勾引		名詞-普通名詞-サ変可能	漢	x.xxxx					5	4.146
OL	ダンカイ	段階		名詞-普通名詞-一般	漢	1.1101	体	関係	類	等級・系列	5	4.146
OL	カンワ	緩和		名詞-普通名詞-サ変可能	漢	1.1341	体	関係	様相	弛緩・粗密・繁簡	5	4.146
OL	ツイキュウ	追及		名詞-普通名詞-サ変可能	漢	1.3132	体	活動	言語	問答	5	4.146
OL	カゼ	風		名詞-普通名詞-一般	和	3.1302	相	関係	様相	趣・調子	5	4.146
OL	カイム	会務		名詞-普通名詞-一般	漢	x.xxxx					5	4.146
OL	フセツ	敷設		名詞-普通名詞-サ変可能	漢	1.3823	体	活動	事業	建築	5	4.146
OL	ショウトウ	小頭		名詞-普通名詞-一般	漢	x.xxxx					5	4.146
OL	シヤ	視野		名詞-普通名詞-一般	漢	1.1720	体	関係	空間	範囲・席・跡	5	4.146
OL	ゲンズル	減ずる		動詞-一般	混	x.xxxx					5	4.146
OL	サシズ	指図		名詞-普通名詞-サ変可能	混	1.3670	体	活動	待遇	命令・制約・服従	5	4.146
OL	ゾウチク	増築		名詞-普通名詞-サ変可能	漢	x.xxxx					5	4.146
OL	キロリットル	キロリットル		名詞-普通名詞-助数詞可能	外	1.1962	体	関係	量	助数接辞	5	4.146
OL	クル	来る		動詞-非自立可能	和	2.1527	用	関係	作用	往復	5	4.146
OL	チョウ	長		接頭辞	漢	3.1911	相	関係	量	長短・高低・深浅・厚薄・遠近	5	4.146
OL	リュウチ	留置		名詞-普通名詞-サ変可能	漢	1.1513	体	関係	作用	固定・傾き・転倒など	5	4.146
OL	キ	期		名詞-普通名詞-助数詞可能	漢	1.1962	体	関係	量	助数接辞	5	4.146
OL	カイメン	海面		名詞-普通名詞-一般	漢	x.xxxx					5	4.146
OL	セイキ	正規		名詞-普通名詞-一般	漢	x.xxxx					5	4.146
OL	ケイリ	計理		名詞-普通名詞-一般	漢	x.xxxx					5	4.146
OL	カカル	掛かる		動詞-非自立可能	和	2.1513	用	関係	作用	固定・傾き・転倒など	5	4.146
OL	ジゾク	持続		名詞-普通名詞-サ変可能	漢	1.1504	体	関係	作用	連続・反復	5	4.146
OL	カガイ	加害		名詞-普通名詞-一般	漢	1.3440	体	活動	行為	犯罪・罪	5	4.146
OL	ミゼン	未然		名詞-普通名詞-一般	漢	1.1643	体	関係	時間	未来	5	4.146
OL	トジョウ	途上		名詞-普通名詞-副詞可能	漢	1.1652	体	関係	時間	途中・盛り	5	4.146
OL	タイナイ	対内		名詞-普通名詞-一般	漢	x.xxxx					5	4.146
OL	フアン	不安		名詞-普通名詞-形状詞可能	漢	1.3013	体	活動	心	安心・焦燥・満足	5	4.146
OL	タイリツ	対立		名詞-普通名詞-サ変可能	漢	1.3543	体	活動	交わり	争い	5	4.146
OL	ハジメテ	初めて		副詞	和	3.1670	相	関係	時間	時間的前後	5	4.146
OL	シュウイ	周囲		名詞-普通名詞-一般	漢	1.1780	体	関係	空間	ふち・そば・まわり・沿い	5	4.146
OL	ショショウ	書証		名詞-普通名詞-一般	漢	x.xxxx					5	4.146
OL	シン	審		接尾辞-名詞的-一般	漢	1.3611	体	活動	待遇	裁判	5	4.146
OL	タテル	立てる		動詞-一般	和	2.1211	用	関係	存在	発生・復活	5	4.146
OL	ホウシ	奉仕		名詞-普通名詞-サ変可能	漢	1.3541	体	活動	交わり	奉仕	5	4.146
OL	ヤ	や		助詞-副助詞	和						5	4.146
OL				未知語		3.1940	相	関係	量	一般・全体・部分	5	4.146
OL	シブ	支部		名詞-普通名詞-一般	漢	1.2700	体	主体	機関	機関	5	4.146
OL	モエガラ	燃え殻		名詞-普通名詞-一般	和	x.xxxx					5	4.146
OL	コト	異		名詞-普通名詞-一般	和	3.1130	相	関係	類	異同・類似	5	4.146
OL				カタカナ文		3.1940	相	関係	量	一般・全体・部分	5	4.146
OL	ノリクム	乗り組む		動詞-一般	和	x.xxxx					5	4.146
OL	センナイ	船内		名詞-普通名詞-一般	漢	x.xxxx					5	4.146
OL	ショクヒ	食費		名詞-普通名詞-一般	漢	x.xxxx					5	4.146
OL	レンゾク	連続		名詞-普通名詞-サ変形状詞可能	漢	1.1504	体	関係	作用	連続・反復	5	4.146
OL	ヤトイイレ	雇い入れ		名詞-普通名詞-一般	和	x.xxxx					5	4.146
OL	ソウカツ	総括		名詞-普通名詞-サ変可能	漢	x.xxxx					5	4.146
OL	カイチン	開陳		名詞-普通名詞-サ変可能	漢	1.3104	体	活動	言語	叙述	5	4.146
OL	キョウジュ	教授		名詞-普通名詞-サ変可能	漢	1.2410	体	主体	成員	専門的・技術的職業	5	4.146
OL	ヘイキ	兵器		名詞-普通名詞-一般	漢	1.4551	体	生産物	道具	武器	5	4.146
OL	キョクチョウ	局長		名詞-普通名詞-一般	漢	1.2430	体	主体	成員	長	5	4.146
OL	デンセン	伝染		名詞-普通名詞-サ変可能	漢	x.xxxx					5	4.146
OL	イッカン	一貫		名詞-普通名詞-サ変可能	漢	1.1504	体	関係	作用	連続・反復	5	4.146
OL	ハイフ	配布		名詞-普通名詞-サ変可能	漢	1.3770	体	活動	経済	授受	5	4.146
OL	ニュウシ	入試		名詞-普通名詞-一般	漢	1.3065	体	活動	心	研究・試験・調査・検査など	5	4.146
OL	ハナレル	離れる		動詞-一般	和	2.1560	用	関係	作用	接近・接触・隔離	5	4.146
OL	テンカ	添加		名詞-普通名詞-サ変可能	漢	1.1580	体	関係	作用	増減・補充	5	4.146
OL	ミッチャク	密着		名詞-普通名詞-サ変可能	漢	1.1560	体	関係	作用	接近・接触・隔離	5	4.146
OL	ゼンパン	全般		名詞-普通名詞-一般	漢	1.1940	体	関係	量	一般・全体・部分	5	4.146
OL	トリアゲル	取り上げる		動詞-一般	和	2.3700	用	活動	経済	取得	5	4.146
OL	キョウギ	競技		名詞-普通名詞-サ変可能	漢	1.3374	体	活動	生活	スポーツ	5	4.146
OL	ヘイサ	閉鎖		名詞-普通名詞-サ変可能	漢	1.1553	体	関係	作用	開閉・封	5	4.146
OL	シュウキ	終期		名詞-普通名詞-一般	漢	x.xxxx					5	4.146
OL	メイ	名		名詞-普通名詞-助数詞可能	漢	1.3102	体	活動	言語	名	5	4.146
OL	テン	店		接尾辞-名詞的-一般	漢	1.2650	体	主体	社会	店・旅館・病院・劇場など	5	4.146
OL	カメイ	加盟		名詞-普通名詞-サ変可能	漢	1.3540	体	活動	交わり	協力・参加	5	4.146
OL	カン	間		接尾辞-名詞的-副詞可能	漢	1.1721	体	関係	空間	境・間	5	4.146
OL	ユウゲン	有限		名詞-普通名詞-形状詞可能	漢	1.1920	体	関係	量	程度・限度	5	4.146
OL	ブツジョウ	物上		名詞-普通名詞-一般	漢	x.xxxx					5	4.146
OL	チュウチョウキ	中長期		名詞-普通名詞-一般	漢	1.1620	体	関係	時間	期間	5	4.146
OL	タイヒ	対比		名詞-普通名詞-サ変可能	漢	1.1120	体	関係	類	相対	5	4.146
OL	カン	艦		名詞-普通名詞-一般	漢	1.4660	体	生産物	機械	乗り物（海上）	5	4.146
OL	クダル	下る		動詞-一般	和	2.1540	用	関係	作用	上がり・下がり	5	4.146
OL	ウンコウ	運航		名詞-普通名詞-サ変可能	漢	1.1520	体	関係	作用	進行・過程・経由	5	4.146
OL	ハラウ	払う		動詞-一般	和	2.3710	用	活動	経済	経済・収支	5	4.146
OL	タンシュク	短縮		名詞-普通名詞-サ変可能	漢	1.1581	体	関係	作用	伸縮	5	4.146
OL	キュウショク	休職		名詞-普通名詞-サ変可能	漢	1.1503	体	関係	作用	終了・中止・停止	5	4.146
OL	ホウサク	方策		名詞-普通名詞-一般	漢	1.3084	体	活動	心	計画・案	5	4.146
OL	ワリビキ	割り引き		名詞-普通名詞-サ変可能	和	1.3730	体	活動	経済	価格・費用	5	4.146
OL	カリウケル	借り受ける		動詞-一般	和	2.3780	用	活動	経済	貸借	5	4.146
OL	キョウツウ	共通		名詞-普通名詞-サ変形状詞可能	漢	3.1130	相	関係	類	異同・類似	5	4.146
OL	ソンキン	損金		名詞-普通名詞-一般	漢	x.xxxx					5	4.146
OL	マツ	待つ		動詞-一般	和	2.3042	用	活動	心	欲望・期待・失望	5	4.146
OL	ヒョウ	標		名詞-普通名詞-一般	漢	x.xxxx					5	4.146
OL	ヒョウケツ	表決		名詞-普通名詞-サ変可能	漢	x.xxxx					5	4.146
OL	グン	軍		名詞-普通名詞-一般	漢	1.2740	体	主体	機関	軍	5	4.146
OL	ヘンプ	返付		名詞-普通名詞-サ変可能	漢	x.xxxx					5	4.146
OL	カイテン	回転		名詞-普通名詞-サ変可能	漢	1.1511	体	関係	作用	動揺・回転	5	4.146
OL	ジ	時		名詞-普通名詞-助数詞可能	漢	1.1962	体	関係	量	助数接辞	5	4.146
OL	サンカク	参画		名詞-普通名詞-サ変可能	漢	x.xxxx					5	4.146
OL	タイヘキ	体壁		名詞-普通名詞-一般	漢	x.xxxx					4	3.317
OL	センソウ	戦争		名詞-普通名詞-サ変可能	漢	1.3551	体	活動	交わり	戦争	4	3.317
OL	アザ	字		名詞-普通名詞-一般	和	1.3113	体	活動	言語	文字	4	3.317
OL	リュウボクチク	立木竹		名詞-普通名詞-一般	漢	x.xxxx					4	3.317
OL	シャシン	写真		名詞-普通名詞-一般	漢	1.3220	体	活動	芸術	芸術・美術	4	3.317
OL	アラソイ	争い		名詞-普通名詞-一般	和	1.3543	体	活動	交わり	争い	4	3.317
OL	タイ	たい		助動詞	和						4	3.317
OL	オトル	劣る		動詞-一般	和	2.1584	用	関係	作用	限定・優劣	4	3.317
OL	カンショウ	勧奨		名詞-普通名詞-サ変可能	漢	x.xxxx					4	3.317
OL	モヨウ	模様		名詞-普通名詞-一般	漢	1.1840	体	関係	形	模様・目	4	3.317
OL	ニンズウ	人数		名詞-普通名詞-一般	漢	1.1902	体	関係	量	数	4	3.317
OL	ジセツ	次節		名詞-普通名詞-一般	漢	x.xxxx					4	3.317
OL	トリモドス	取り戻す		動詞-一般	和	2.3700	用	活動	経済	取得	4	3.317
OL	レッキ	列記		名詞-普通名詞-サ変可能	漢	x.xxxx					4	3.317
OL	トクソウ	得喪		名詞-普通名詞-一般	漢	x.xxxx					4	3.317
OL	ゲンム	現務		名詞-普通名詞-一般	漢	x.xxxx					4	3.317
OL	カイウケル	買い受ける		動詞-一般	和	x.xxxx					4	3.317
OL	コダイ	誇大		形状詞-一般	漢	x.xxxx					4	3.317
OL	ダンテイ	断定		名詞-普通名詞-サ変可能	漢	1.3066	体	活動	心	判断・推測・評価	4	3.317
OL	ムカウ	向かう		動詞-一般	和	2.1730	用	関係	空間	方向・方角	4	3.317
OL	エキマエ	駅前		名詞-普通名詞-一般	混	1.1740	体	関係	空間	左右・前後・たてよこ	4	3.317
OL	ホコウ	歩行		名詞-普通名詞-サ変可能	漢	1.1522	体	関係	作用	走り・飛び・流れなど	4	3.317
OL	シュツニュウコク	出入国		名詞-普通名詞-サ変可能	漢	x.xxxx					4	3.317
OL	ビョウ	病		接尾辞-名詞的-一般	漢	1.5721	体	自然	生命	病気・体調	4	3.317
OL	ニュウリョク	入力		名詞-普通名詞-サ変可能	漢	1.1532	体	関係	作用	入り・入れ	4	3.317
OL	キュウジン	求人		名詞-普通名詞-サ変可能	漢	x.xxxx					4	3.317
OL	ウナガス	促す		動詞-一般	和	2.3670	用	活動	待遇	命令・制約・服従	4	3.317
OL	ジョウセン	乗船		名詞-普通名詞-サ変可能	漢	1.1541	体	関係	作用	乗り降り・浮き沈み	4	3.317
OL	キンロウ	勤労		名詞-普通名詞-サ変可能	漢	1.3320	体	活動	生活	労働・作業・休暇	4	3.317
OL	ダンジョ	男女		名詞-普通名詞-一般	漢	1.2040	体	主体	人間	男女	4	3.317
OL				未知語		1.4630	体	生産物	機械	機械・装置	4	3.317
OL	オケル	於ける		動詞-一般	和	x.xxxx					4	3.317
OL	ゲンポン	原本		名詞-普通名詞-一般	漢	1.3155	体	活動	言語	文書	4	3.317
OL	ヤクバ	役場		名詞-普通名詞-一般	混	x.xxxx					4	3.317
OL	テン	点		名詞-普通名詞-助数詞可能	漢	1.1710	体	関係	空間	点	4	3.317
OL	ナス	成す		動詞-一般	和	2.1220	用	関係	存在	成立	4	3.317
OL	コト	古都		名詞-普通名詞-一般	漢	x.xxxx					4	3.317
OL	シベン	支弁		名詞-普通名詞-サ変可能	漢	x.xxxx					4	3.317
OL	イゴ	以後		名詞-普通名詞-副詞可能	漢	3.1670	相	関係	時間	時間的前後	4	3.317
OL	ワタル	渡る		動詞-非自立可能	和	2.1581	用	関係	作用	伸縮	4	3.317
OL	ガタイ	難い		接尾辞-形容詞的	和	3.1346	相	関係	様相	難易・安危	4	3.317
