register	UniDic:lForm	UniDic:lemma	UniDic:pos	UniDic:subLemma	UniDic:wType	WLSP:article number	WLSP:class	WLSP:division	WLSP:section	WLSP:article	frequency	pmw
ALL	セキジ	昔時	名詞-普通名詞-一般		漢	x.xxxx					4	0.033
ALL	セイ	所為	名詞-普通名詞-一般		漢	x.xxxx					4	0.033
ALL	ミヤジュク	ミヤジュク	名詞-固有名詞-地名-一般		固	x.xxxx					4	0.033
ALL	ヌマネコ	沼猫	名詞-普通名詞-一般		和	x.xxxx					4	0.033
ALL	トウコウ	トウコウ	名詞-固有名詞-人名-姓		固	x.xxxx					4	0.033
ALL	ツブシアイ	潰し合い	名詞-普通名詞-一般		和	x.xxxx					4	0.033
ALL	フモール	フモール	名詞-普通名詞-一般	Humor	外	x.xxxx					4	0.033
ALL	ヒガシナガサキ	ヒガシナガサキ	名詞-固有名詞-地名-一般		固	x.xxxx					4	0.033
ALL	プリオニクス	プリオニクス	名詞-固有名詞-一般		固	x.xxxx					4	0.033
ALL	シバダイモン	シバダイモン	名詞-固有名詞-地名-一般		固	x.xxxx					4	0.033
ALL	シュウエキ	臭液	名詞-普通名詞-一般		漢	x.xxxx					4	0.033
ALL	マクリーシュ	マクリーシュ	名詞-固有名詞-人名-一般		固	x.xxxx					4	0.033
ALL	リヨネ	リヨネ	名詞-固有名詞-地名-一般	Lyonnais	固	x.xxxx					4	0.033
ALL	ソリフラクション	ソリフラクション	名詞-普通名詞-一般	solifluction	外	x.xxxx					4	0.033
ALL	タタリカ	タタリカ	名詞-普通名詞-一般		外	x.xxxx					4	0.033
ALL	チャシナイ	チャシナイ	名詞-固有名詞-地名-一般		固	x.xxxx					4	0.033
ALL	キリヌケ	切り抜け	名詞-普通名詞-一般		和	x.xxxx					4	0.033
ALL	サクラアン	桜餡	名詞-普通名詞-一般		混	x.xxxx					4	0.033
ALL	シン	軫	名詞-普通名詞-一般		漢	x.xxxx					4	0.033
ALL	キャクキン	脚筋	名詞-普通名詞-一般		漢	x.xxxx					4	0.033
ALL	グロリオーサ	グロリオーサ	名詞-普通名詞-一般	Gloriosa	外	x.xxxx					4	0.033
ALL	ルーピング	ルーピング	名詞-普通名詞-一般	looping	外	x.xxxx					4	0.033
ALL	ビョウヘキ	病癖	名詞-普通名詞-一般		漢	x.xxxx					4	0.033
ALL	ダンメツ	断滅	名詞-普通名詞-サ変可能		漢	x.xxxx					4	0.033
ALL	テイホウ	テイホウ	名詞-固有名詞-人名-名		固	x.xxxx					4	0.033
ALL	ロウギン	朗吟	名詞-普通名詞-サ変可能		漢	x.xxxx					4	0.033
ALL	ヒダカガワ	ヒダカガワ	名詞-固有名詞-地名-一般		固	x.xxxx					4	0.033
ALL	セミトリ	蝉捕り	名詞-普通名詞-一般		混	x.xxxx					4	0.033
ALL	ヤナ	ヤナ	名詞-固有名詞-人名-姓		固	x.xxxx					4	0.033
ALL	シルケジ	シルケジ	名詞-固有名詞-地名-一般	Sirkeci	固	x.xxxx					4	0.033
ALL	キヨセ	木寄せ	名詞-普通名詞-一般		和	x.xxxx					4	0.033
ALL	カーベ	カーベ	名詞-普通名詞-一般		外	x.xxxx					4	0.033
ALL	アルバニー	アルバニー	名詞-固有名詞-地名-一般		固	1.2590	体	主体	公私	固有地名	4	0.033
ALL	ネガエリ	根反り	名詞-普通名詞-一般		和	x.xxxx					4	0.033
ALL	モジリ	捩り	名詞-普通名詞-一般		和	x.xxxx					4	0.033
ALL	ハイダルパシャ	ハイダルパシャ	名詞-固有名詞-地名-一般		固	x.xxxx					4	0.033
ALL	ニワガワ	庭側	名詞-普通名詞-一般		和	x.xxxx					4	0.033
ALL	カガリヤ	篝屋	名詞-普通名詞-一般		和	x.xxxx					4	0.033
ALL	ガブル	がぶる	動詞-一般		和	x.xxxx					4	0.033
ALL	ミバク	魅縛	名詞-普通名詞-サ変可能		漢	x.xxxx					4	0.033
ALL	ビラマキ	びら撒き	名詞-普通名詞-一般		和	x.xxxx					4	0.033
ALL	ヒガシサッポロ	ヒガシサッポロ	名詞-固有名詞-地名-一般		固	x.xxxx					4	0.033
ALL	イハ	いは	感動詞-一般		和	x.xxxx					4	0.033
ALL	オオマル	オオマル	名詞-固有名詞-人名-姓		固	x.xxxx					4	0.033
ALL	シメダス	締め出す	動詞-一般		和	x.xxxx					4	0.033
ALL	マズ	まず	名詞-普通名詞-一般		和	x.xxxx					4	0.033
ALL	ハチモリ	ハチモリ	名詞-固有名詞-地名-一般		固	x.xxxx					4	0.033
ALL	ピシャン	ぴしゃん	副詞		和	x.xxxx					4	0.033
ALL	シュジン	呪陣	名詞-普通名詞-一般		漢	x.xxxx					4	0.033
ALL	ソビヤカセル	聳やかせる	動詞-一般		和	x.xxxx					4	0.033
ALL	パシュトー	パシュトー	名詞-固有名詞-一般	Pashto	固	x.xxxx					4	0.033
ALL	モノウ	モノウ	名詞-固有名詞-人名-姓		固	x.xxxx					4	0.033
ALL	ナカオチアイ	ナカオチアイ	名詞-固有名詞-人名-姓		固	x.xxxx					4	0.033
ALL	トクハン	特販	名詞-普通名詞-一般		漢	x.xxxx					4	0.033
ALL	ベルフェル	ベルフェル	名詞-固有名詞-人名-一般		固	x.xxxx					4	0.033
ALL	チョウヤク	調薬	名詞-普通名詞-サ変可能		漢	x.xxxx					4	0.033
ALL	ワナワ	輪縄	名詞-普通名詞-一般		和	x.xxxx					4	0.033
ALL	キシ	貴使	名詞-普通名詞-一般		漢	x.xxxx					4	0.033
ALL	イワヤマ	イワヤマ	名詞-固有名詞-人名-姓		固	x.xxxx					4	0.033
ALL	ショクドク	食毒	名詞-普通名詞-一般		漢	x.xxxx					4	0.033
ALL	タラ	たら	接続詞		和						4	0.033
ALL	スカトール	スカトール	名詞-普通名詞-一般		外	x.xxxx					4	0.033
ALL	プシュン	ぷしゅん	副詞		和	x.xxxx					4	0.033
ALL	ユウニ	優に	副詞		混	x.xxxx					4	0.033
ALL	インバーカーギル	インバーカーギル	名詞-固有名詞-地名-一般		固	x.xxxx					4	0.033
ALL	ペキチ	ペキチ	名詞-固有名詞-人名-名		固	x.xxxx					4	0.033
ALL		（∀゜＿）	補助記号-ＡＡ-顔文字		記号	x.xxxx					4	0.033
ALL	タタミバリ	畳針	名詞-普通名詞-一般		和	x.xxxx					4	0.033
ALL	スミジ	墨字	名詞-普通名詞-一般		混	x.xxxx					4	0.033
ALL	シンゲン	森厳	名詞-普通名詞-形状詞可能		漢	x.xxxx					4	0.033
ALL		（゜＿＿＿）	補助記号-ＡＡ-顔文字		記号	x.xxxx					4	0.033
ALL	ヌギ	脱ぎ	名詞-普通名詞-一般		和	x.xxxx					4	0.033
ALL	カバンジョウ	鞄錠	名詞-普通名詞-一般		混	x.xxxx					4	0.033
ALL	ドブン	どぶん	副詞		和	x.xxxx					4	0.033
ALL	カメン	仮面	名詞-普通名詞-一般		漢	x.xxxx					4	0.033
ALL	ツァンガー	ツァンガー	名詞-固有名詞-人名-一般		固	x.xxxx					4	0.033
ALL	サシエダ	差し枝	名詞-普通名詞-一般		和	x.xxxx					4	0.033
ALL	テラゾ	テラゾ	名詞-普通名詞-一般	terazzo	外	x.xxxx					4	0.033
ALL	ティーエムエヌ	ＴＭＮ	名詞-普通名詞-一般		記号	x.xxxx					4	0.033
ALL	キンタダ	キンタダ	名詞-固有名詞-人名-一般		固	x.xxxx					4	0.033
ALL		（＿＿＿＿）	補助記号-ＡＡ-顔文字		記号	x.xxxx					4	0.033
ALL	キドサキ	キドサキ	名詞-固有名詞-人名-姓		固	x.xxxx					4	0.033
ALL	バーム	バーム	名詞-固有名詞-一般		固	x.xxxx					4	0.033
ALL	カイバー	カイバー	名詞-固有名詞-人名-一般	Kuiper	固	x.xxxx					4	0.033
ALL	カッツェンシュタイン	カッツェンシュタイン	名詞-固有名詞-人名-一般		固	x.xxxx					4	0.033
ALL	カツヤク	活躍	名詞-普通名詞-サ変可能		漢	x.xxxx					4	0.033
ALL	チャーリードック	チャーリードック	名詞-固有名詞-地名-一般		固	x.xxxx					4	0.033
ALL	フトコロエダ	懐枝	名詞-普通名詞-一般		和	x.xxxx					4	0.033
ALL	カダール	カダール	名詞-固有名詞-地名-一般		固	x.xxxx					4	0.033
ALL	コト	異	名詞-普通名詞-一般		和	x.xxxx					4	0.033
ALL	クリン	クリン	接尾辞-名詞的-助数詞		和	x.xxxx					4	0.033
ALL	センド	センド	名詞-普通名詞-一般	send	外	x.xxxx					4	0.033
ALL	ショゲ	所解	名詞-普通名詞-一般		漢	x.xxxx					4	0.033
ALL	スケタカ	スケタカ	名詞-固有名詞-人名-名		固	x.xxxx					4	0.033
ALL	カブトヤ	兜屋	名詞-普通名詞-一般		和	x.xxxx					4	0.033
ALL	ハルノツジ	ハルノツジ	名詞-固有名詞-地名-一般		固	x.xxxx					4	0.033
ALL	テン	点	名詞-普通名詞-助数詞可能		漢	1.4000	体	生産物	物品	物品	4	0.033
ALL	ニシキガワ	ニシキガワ	名詞-固有名詞-地名-一般		固	x.xxxx					4	0.033
ALL	トウオン	東音	名詞-固有名詞-一般		固	x.xxxx					4	0.033
ALL	インコウ	インコウ	名詞-固有名詞-人名-名		固	x.xxxx					4	0.033
ALL	タツヨシ	タツヨシ	名詞-固有名詞-人名-名		固	x.xxxx					4	0.033
ALL	ウチツレル	打ち連れる	動詞-一般		和	x.xxxx					4	0.033
ALL	ソウエモンチョウ	ソウエモンチョウ	名詞-固有名詞-地名-一般		固	x.xxxx					4	0.033
ALL	ウメゾノ	ウメゾノ	名詞-固有名詞-人名-姓		固	x.xxxx					4	0.033
ALL	カミナリモン	カミナリモン	名詞-固有名詞-地名-一般		固	x.xxxx					4	0.033
ALL	ヨメガワ	嫁側	名詞-普通名詞-一般		和	x.xxxx					4	0.033
ALL	ボランタ	ボランタ	名詞-固有名詞-一般		固	x.xxxx					4	0.033
ALL	コウモン	校門	名詞-普通名詞-一般		漢	x.xxxx					4	0.033
ALL	シュセン	酒仙	名詞-普通名詞-一般		漢	x.xxxx					4	0.033
ALL	チャンネル	チャンネル	名詞-普通名詞-一般	channel	外	1.1902	体	関係	量	数	4	0.033
ALL	ハリデル	張り出る	動詞-一般		和	x.xxxx					4	0.033
ALL	チョウヅラ	帳面	名詞-普通名詞-一般		混	x.xxxx					4	0.033
ALL	デワカレ	出分かれ	名詞-普通名詞-一般		和	x.xxxx					4	0.033
ALL	リソルジメント	リソルジメント	名詞-普通名詞-一般	Risorgimento	外	x.xxxx					4	0.033
ALL	シュリーフェン	シュリーフェン	名詞-固有名詞-人名-一般	Schlieffen	固	x.xxxx					4	0.033
ALL		（＿＿＿゜）	補助記号-ＡＡ-顔文字		記号	x.xxxx					4	0.033
ALL	エダオトシ	枝落とし	名詞-普通名詞-一般		和	x.xxxx					4	0.033
ALL	コモイケ	コモイケ	名詞-固有名詞-地名-一般		固	x.xxxx					4	0.033
ALL	アシャ	アシャ	名詞-普通名詞-一般	asha	外	x.xxxx					4	0.033
ALL	ナゲコム	投げ込む	動詞-一般		和	x.xxxx					4	0.033
ALL	セラーノ	セラーノ	名詞-普通名詞-一般	serrano	外	x.xxxx					4	0.033
ALL	ダキナオス	抱き直す	動詞-一般		和	x.xxxx					4	0.033
ALL	バジラヤーナ	バジラヤーナ	名詞-普通名詞-一般		外	x.xxxx					4	0.033
ALL	ミツギ	ミツギ	名詞-固有名詞-人名-姓		固	x.xxxx					4	0.033
ALL	ウホホ	うほほ	感動詞-一般		和	x.xxxx					4	0.033
ALL	オクバン	奥番	名詞-普通名詞-一般		漢	x.xxxx					4	0.033
ALL	セオウ	背負う	動詞-一般		和	2.3400	用	活動	行為	義務	4	0.033
ALL	ヤマビシ	山菱	名詞-普通名詞-一般		和	x.xxxx					4	0.033
ALL	ニアリー	ニアリー	名詞-普通名詞-一般	nearly	外	x.xxxx					4	0.033
ALL	メクネス	メクネス	名詞-固有名詞-地名-一般	Meknes	固	x.xxxx					4	0.033
ALL	ラチチュード	ラチチュード	名詞-普通名詞-一般	latitude	外	x.xxxx					4	0.033
ALL	ムツロ	ムツロ	名詞-固有名詞-地名-一般		固	x.xxxx					4	0.033
ALL	イトク	偉徳	名詞-普通名詞-一般		漢	x.xxxx					4	0.033
ALL	サヒ	左飛	名詞-普通名詞-一般		漢	x.xxxx					4	0.033
ALL	ウバ	ウバ	名詞-固有名詞-人名-一般		固	x.xxxx					4	0.033
ALL	ゾネック	ゾネック	名詞-固有名詞-人名-一般		固	x.xxxx					4	0.033
ALL	ギイチロウ	ギイチロウ	名詞-固有名詞-人名-名		固	x.xxxx					4	0.033
ALL	イイクラ	イイクラ	名詞-固有名詞-人名-姓		固	x.xxxx					4	0.033
ALL	シュウギョウ	唱行	名詞-固有名詞-一般		固	x.xxxx					4	0.033
ALL	オオズ	オオズ	名詞-固有名詞-人名-姓		固	x.xxxx					4	0.033
ALL	ヒロチカ	ヒロチカ	名詞-固有名詞-人名-名		固	x.xxxx					4	0.033
ALL	チュウケン	チュウケン	名詞-固有名詞-地名-一般		固	x.xxxx					4	0.033
ALL	イナコシ	イナコシ	名詞-固有名詞-人名-姓		固	x.xxxx					4	0.033
ALL	ラテライト	ラテライト	名詞-普通名詞-一般	laterite	外	x.xxxx					4	0.033
ALL	カツナン	カツナン	名詞-固有名詞-地名-一般		固	x.xxxx					4	0.033
ALL	ブルデ	ブルデ	名詞-固有名詞-人名-一般		固	x.xxxx					4	0.033
ALL	アルト・パラナ	アルト・パラナ	名詞-固有名詞-地名-一般	Alto Parana	固	x.xxxx					4	0.033
ALL		（＿゜∀）	補助記号-ＡＡ-顔文字		記号	x.xxxx					4	0.033
ALL	ジュンスイ	純粋	形状詞-一般		漢	3.5060	相	自然	自然	材質	4	0.033
ALL	ケイト	京図	名詞-普通名詞-一般		漢	x.xxxx					4	0.033
ALL	ウヒャヒャ	うひゃひゃ	感動詞-一般		和	4.3000	他		感動	感動	4	0.033
ALL	ザンケイ	斬刑	名詞-普通名詞-一般		漢	x.xxxx					4	0.033
ALL	リクニファラ	リクニ・ファラ	名詞-普通名詞-一般		外	x.xxxx					4	0.033
ALL	マジョ	魔女	名詞-普通名詞-一般		漢	x.xxxx					4	0.033
ALL	トヨチカ	トヨチカ	名詞-固有名詞-人名-名		固	x.xxxx					4	0.033
ALL	コルマ	コルマ	名詞-普通名詞-一般	korma	外	x.xxxx					4	0.033
ALL	ケイセイ	啓聖	名詞-固有名詞-一般		固	x.xxxx					4	0.033
ALL	アキエダ	アキエダ	名詞-固有名詞-人名-姓		固	x.xxxx					4	0.033
ALL	ニッター	ニッター	名詞-普通名詞-一般	knitter	外	x.xxxx					4	0.033
ALL	ハジャイ	ハジャイ	名詞-固有名詞-地名-一般		固	x.xxxx					4	0.033
ALL	グロームス	グロームス	名詞-普通名詞-一般	grommes	外	x.xxxx					4	0.033
ALL	ガクサイ	楽才	名詞-普通名詞-一般		漢	x.xxxx					4	0.033
ALL	コンケン	コンケン	名詞-固有名詞-地名-一般		固	x.xxxx					4	0.033
ALL	ガスタルディ	ガスタルディ	名詞-固有名詞-人名-一般		固	x.xxxx					4	0.033
ALL	デクラーク	デクラーク	名詞-固有名詞-人名-一般	外国	固	x.xxxx					4	0.033
ALL	ファンタスティポ	ファンタスティポ	名詞-固有名詞-一般		固	x.xxxx					4	0.033
ALL	メヅカイ	芽使い	名詞-普通名詞-一般		和	x.xxxx					4	0.033
ALL	シェルフ	シェルフ	名詞-固有名詞-人名-一般	Scharf	固	x.xxxx					4	0.033
ALL		ℏ	補助記号-一般		記号	x.xxxx					4	0.033
ALL	フェティッシュ	フェティッシュ	名詞-普通名詞-一般	fetish	外	x.xxxx					4	0.033
ALL	ヌケダス	抜け出す	動詞-一般		和	x.xxxx					4	0.033
ALL	アソシアシオン	アソシアシオン	名詞-普通名詞-一般	Association	外	x.xxxx					4	0.033
ALL	タカシマ	高島	名詞-固有名詞-一般		固	x.xxxx					4	0.033
ALL	イヘヤ	イヘヤ	名詞-固有名詞-地名-一般		固	x.xxxx					4	0.033
ALL	ハリバット	ハリバット	名詞-普通名詞-一般	halibut	外	x.xxxx					4	0.033
ALL	オオマエダ	オオマエダ	名詞-固有名詞-人名-姓		固	x.xxxx					4	0.033
ALL	ツガ	ツガ	名詞-固有名詞-人名-姓		固	x.xxxx					4	0.033
ALL	キカツ	飢渇	名詞-普通名詞-一般		漢	x.xxxx					4	0.033
ALL	エキミン	役民	名詞-普通名詞-一般		漢	x.xxxx					4	0.033
ALL	コーポラティブ	コーポラティブ	名詞-普通名詞-一般	cooperative	外	x.xxxx					4	0.033
ALL	ビーム	ビーム	名詞-固有名詞-一般		固						4	0.033
ALL	ガイカ	ガイカ	名詞-固有名詞-人名-名		固	x.xxxx					4	0.033
ALL	アセト	アセト	名詞-普通名詞-一般	aceto	外	x.xxxx					4	0.033
ALL	ミキエル	ミキエル	名詞-固有名詞-人名-一般		固	x.xxxx					4	0.033
ALL	ガーメント	ガーメント	名詞-普通名詞-一般	garment	外	x.xxxx					4	0.033
ALL	オートモーティブ	オートモーティブ	名詞-普通名詞-一般	automotive	外	x.xxxx					4	0.033
ALL	カンティーナ	カンティーナ	名詞-普通名詞-一般	cantina	外	x.xxxx					4	0.033
ALL	エイソ	エイソ	名詞-固有名詞-人名-一般		固	x.xxxx					4	0.033
ALL	アービンド	アービンド	名詞-固有名詞-人名-一般		固	x.xxxx					4	0.033
ALL	カワリゴハン	変わり御飯	名詞-普通名詞-一般		混	x.xxxx					4	0.033
ALL	ソウリン	倉廩	名詞-普通名詞-一般		漢	x.xxxx					4	0.033
ALL	サンコウ	三后	名詞-普通名詞-一般		漢	x.xxxx					4	0.033
ALL	モリコミ	盛り込み	名詞-普通名詞-一般		和	x.xxxx					4	0.033
ALL	ラデツキー	ラデツキー	名詞-固有名詞-人名-一般	Radetzky	固	x.xxxx					4	0.033
ALL	カカリ	掛かり	名詞-普通名詞-一般		和	x.xxxx					4	0.033
ALL	ハトヤマ	ハトヤマ	名詞-固有名詞-地名-一般		固	1.2390	体	主体	人物	固有人名	4	0.033
ALL	スキワタ	透き渡	名詞-普通名詞-一般		和	x.xxxx					4	0.033
ALL	リョウ	糧	名詞-普通名詞-一般		漢	1.4300	体	生産物	食料	食料	4	0.033
ALL	スウケイ	雛鶏	名詞-普通名詞-一般		漢	x.xxxx					4	0.033
ALL	カロウジテ	辛うじて	副詞		和	x.xxxx					4	0.033
ALL	シットウ	執当	名詞-普通名詞-一般		漢	x.xxxx					4	0.033
ALL	ベニゾメ	紅染	名詞-普通名詞-一般		和	x.xxxx					4	0.033
ALL	ツボクラ	ツボクラ	名詞-固有名詞-人名-姓		固	x.xxxx					4	0.033
ALL	ユープケッチャ	ユープケッチャ	名詞-普通名詞-一般		外	x.xxxx					4	0.033
ALL	ブエノ	ブエノ	名詞-固有名詞-人名-一般	外国	固	x.xxxx					4	0.033
ALL	テンドク	転読	名詞-普通名詞-サ変可能		漢	x.xxxx					4	0.033
ALL	カンジャ	寒邪	名詞-普通名詞-一般		漢	x.xxxx					4	0.033
ALL	アゲル	上げる	動詞-一般		和	2.1580	用	関係	作用	増減・補充	4	0.033
ALL	サツグウ	サツグウ	名詞-固有名詞-地名-一般		固	x.xxxx					4	0.033
ALL	ソウガ	ソウガ	名詞-固有名詞-人名-名		固	x.xxxx					4	0.033
ALL	オルロフ	オルロフ	名詞-固有名詞-人名-一般		固	x.xxxx					4	0.033
ALL	タダサト	タダサト	名詞-固有名詞-人名-名		固	x.xxxx					4	0.033
ALL	ボコウ	母公	名詞-普通名詞-一般		漢	x.xxxx					4	0.033
ALL	オニク	尾肉	名詞-普通名詞-一般		混	x.xxxx					4	0.033
ALL	イハチ	遺鉢	名詞-普通名詞-一般		漢	x.xxxx					4	0.033
ALL	ハラニク	腹肉	名詞-普通名詞-一般		混	x.xxxx					4	0.033
ALL	ブサール	ブサール	名詞-普通名詞-一般		外	x.xxxx					4	0.033
ALL	ジョウヘイ	ジョウヘイ	名詞-固有名詞-地名-一般		固	x.xxxx					4	0.033
ALL	インシュレーター	インシュレーター	名詞-普通名詞-一般	insulator	外	x.xxxx					4	0.033
ALL	セイショウ	清賞	名詞-普通名詞-一般		漢	x.xxxx					4	0.033
ALL	タキヤマチョウ	タキヤマチョウ	名詞-固有名詞-地名-一般		固	x.xxxx					4	0.033
ALL	ナリワ	ナリワ	名詞-固有名詞-地名-一般		固	x.xxxx					4	0.033
ALL	センキョウ	遷喬	名詞-普通名詞-一般		漢	x.xxxx					4	0.033
ALL	ウダロイ	ウダロイ	名詞-固有名詞-一般	Udaloy	固	x.xxxx					4	0.033
ALL	フウタロウ	フウタロウ	名詞-固有名詞-人名-名		固	1.2390	体	主体	人物	固有人名	4	0.033
ALL	ポートラ	ポートラ	名詞-固有名詞-一般		固	x.xxxx					4	0.033
ALL	アモルズ	アモルズ	名詞-固有名詞-人名-一般		固	x.xxxx					4	0.033
ALL	バンキン	輓近	名詞-普通名詞-一般		漢	x.xxxx					4	0.033
ALL	ミナミツガル	ミナミツガル	名詞-固有名詞-地名-一般		固	x.xxxx					4	0.033
ALL	ジルト	ジルト	名詞-固有名詞-地名-一般	Sylt	固	x.xxxx					4	0.033
ALL	クーゲンホフ	クーゲンホフ	名詞-普通名詞-一般		外	x.xxxx					4	0.033
ALL	ディピュロン	ディピュロン	名詞-普通名詞-一般		外	x.xxxx					4	0.033
ALL	ルバニア	ルバニア	名詞-固有名詞-地名-一般		固	x.xxxx					4	0.033
ALL	ユイスト	ユイスト	名詞-固有名詞-地名-一般		固	x.xxxx					4	0.033
ALL	ボウグミ	棒組み	名詞-普通名詞-一般		混	x.xxxx					4	0.033
ALL	ケイゴウ	軽合	名詞-普通名詞-一般		漢	x.xxxx					4	0.033
ALL	ゴニジョウ	ゴニジョウ	名詞-固有名詞-人名-一般		固	x.xxxx					4	0.033
ALL	ハボウ	破帽	名詞-普通名詞-一般		漢	x.xxxx					4	0.033
ALL	イエイエ	家々	名詞-普通名詞-一般		和	x.xxxx					4	0.033
ALL	クルマ	クルマ	名詞-固有名詞-人名-姓		固	x.xxxx					4	0.033
ALL	ドウジン	銅人	名詞-普通名詞-一般		漢	x.xxxx					4	0.033
ALL	モウケグチ	儲け口	名詞-普通名詞-一般		和	x.xxxx					4	0.033
ALL	ソウエイ	ソウエイ	名詞-固有名詞-人名-一般		固	x.xxxx					4	0.033
ALL	デュード	デュード	名詞-固有名詞-人名-一般		固	x.xxxx					4	0.033
ALL	イクヒサシイ	幾久しい	形容詞-一般		和	x.xxxx					4	0.033
ALL	カナン	火難	名詞-普通名詞-一般		漢	x.xxxx					4	0.033
ALL	カツトヨ	カツトヨ	名詞-固有名詞-人名-名		固	x.xxxx					4	0.033
ALL	セイビ	精微	名詞-普通名詞-形状詞可能		漢	x.xxxx					4	0.033
ALL	パタンナー	パタンナー	名詞-普通名詞-一般		外	1.2410	体	主体	成員	専門的・技術的職業	4	0.033
ALL	シュンギョク	シュンギョク	名詞-固有名詞-人名-一般		固	x.xxxx					4	0.033
ALL	ニュウシ	入市	名詞-普通名詞-一般		漢	x.xxxx					4	0.033
ALL	チョウサク	チョウサク	名詞-固有名詞-人名-名		固	x.xxxx					4	0.033
ALL	カジムラ	カジムラ	名詞-固有名詞-人名-姓		固	x.xxxx					4	0.033
ALL	オテツ	オテツ	名詞-固有名詞-人名-名		固	x.xxxx					4	0.033
ALL	ショウサイ	照西	名詞-固有名詞-一般		固	x.xxxx					4	0.033
ALL	アナヅリ	穴釣り	名詞-普通名詞-一般		和	x.xxxx					4	0.033
ALL	ホウハイ	奉拝	名詞-普通名詞-サ変可能		漢	x.xxxx					4	0.033
ALL	シブン	思文	名詞-普通名詞-一般		漢	x.xxxx					4	0.033
ALL	カモリ	カモリ	名詞-固有名詞-人名-姓		固	x.xxxx					4	0.033
ALL	グエディン	グエディン	名詞-固有名詞-地名-一般		固	x.xxxx					4	0.033
ALL	キョウセイ	匡正	名詞-普通名詞-サ変可能		漢	x.xxxx					4	0.033
ALL	ベヒトルフ	ベヒトルフ	名詞-固有名詞-人名-一般	Bechtolff	固	x.xxxx					4	0.033
ALL	エキストラネット	エキストラネット	名詞-普通名詞-一般	extranet	外	x.xxxx					4	0.033
ALL	カイイン	改印	名詞-普通名詞-サ変可能		漢	x.xxxx					4	0.033
ALL	フサトシ	フサトシ	名詞-固有名詞-人名-名		固	x.xxxx					4	0.033
ALL	ハダカオドリ	裸踊り	名詞-普通名詞-一般		和	x.xxxx					4	0.033
ALL	オキーフ	オキーフ	名詞-固有名詞-人名-一般		固	x.xxxx					4	0.033
ALL	コッヘル	コッヘル	名詞-固有名詞-人名-一般		固	x.xxxx					4	0.033
ALL	エト	エト	名詞-固有名詞-人名-姓		固	x.xxxx					4	0.033
ALL	ヒステリシス	ヒステリシス	名詞-普通名詞-一般	hysteresis	外	x.xxxx					4	0.033
ALL	ジレイ	自励	名詞-普通名詞-一般		漢	x.xxxx					4	0.033
ALL	ケトルシャム	ケトルシャム	名詞-固有名詞-一般		固	x.xxxx					4	0.033
ALL	プロスペル	プロスペル	名詞-固有名詞-人名-一般	Prosper	固	x.xxxx					4	0.033
ALL	ホウキョウ	ホウキョウ	名詞-固有名詞-人名-一般		固	x.xxxx					4	0.033
ALL	セゲン	セゲン	名詞-固有名詞-人名-名		固	x.xxxx					4	0.033
ALL	マモム	マモム	名詞-普通名詞-一般		外	x.xxxx					4	0.033
ALL	エルタヒン	エル・タヒン	名詞-固有名詞-地名-一般	El Tajin	固	x.xxxx					4	0.033
ALL	ドウジャク	銅雀	名詞-普通名詞-一般		漢	x.xxxx					4	0.033
ALL	コンカレント	コンカレント	名詞-普通名詞-一般	concurrent	外	x.xxxx					4	0.033
ALL	ホンス	ホンス	名詞-普通名詞-一般		外	x.xxxx					4	0.033
ALL	カンゲ	勧化	名詞-普通名詞-サ変可能		漢	x.xxxx					4	0.033
ALL	ブリンディジ	ブリンディジ	名詞-固有名詞-地名-一般	Brindisi	固	x.xxxx					4	0.033
ALL	シンカン	新韓	名詞-固有名詞-一般		固	x.xxxx					4	0.033
ALL	ショウ	ショウ	名詞-固有名詞-人名-一般		固	x.xxxx					4	0.033
ALL	ダイチュウ	大中	名詞-固有名詞-一般		固	x.xxxx					4	0.033
ALL	シカヤマ	シカヤマ	名詞-固有名詞-人名-姓		固	x.xxxx					4	0.033
ALL	クリオスタット	クリオスタット	名詞-普通名詞-一般	cryostat	外	x.xxxx					4	0.033
ALL	バゴン	バゴン	名詞-普通名詞-一般	bagong	外	x.xxxx					4	0.033
ALL	ジョウメイ	城名	名詞-普通名詞-一般		漢	x.xxxx					4	0.033
ALL	ニワタシ	荷渡し	名詞-普通名詞-一般		和	x.xxxx					4	0.033
ALL	カマクラチョウ	カマクラチョウ	名詞-固有名詞-地名-一般		固	x.xxxx					4	0.033
ALL	ダリウス	ダリウス	名詞-固有名詞-人名-一般	Darius	固	x.xxxx					4	0.033
ALL	カカシマツリ	案山子祭り	名詞-普通名詞-一般		和	x.xxxx					4	0.033
ALL	ヤブヅカ	ヤブヅカ	名詞-固有名詞-地名-一般		固	x.xxxx					4	0.033
ALL	ホウザン	ホウザン	名詞-固有名詞-人名-名		固	x.xxxx					4	0.033
ALL	シーウェル	シーウェル	名詞-固有名詞-人名-一般		固	x.xxxx					4	0.033
ALL	コウアイ	宏愛	名詞-固有名詞-一般		固	x.xxxx					4	0.033
ALL	ウツロウ	映ろう	動詞-一般		和	x.xxxx					4	0.033
ALL	トウム	当務	名詞-普通名詞-一般		漢	x.xxxx					4	0.033
ALL	オピニオン	オピニオン	名詞-普通名詞-一般	opinion	外	x.xxxx					4	0.033
ALL	チカイ	誓い	名詞-普通名詞-一般		和	x.xxxx					4	0.033
